# CDD224883:  DirectHits:  15    Rescued Proteins:  1    Prots with Domain in 2.A.41:  16 (100.0% from a total of 16)
# CDD429586:  DirectHits:  14    Rescued Proteins:  2    Prots with Domain in 2.A.41:  16 (100.0% from a total of 16)
# CDD429582:  DirectHits:  16    Rescued Proteins:  0    Prots with Domain in 2.A.41:  16 (100.0% from a total of 16)
# CDD273278:  DirectHits:  16    Rescued Proteins:  0    Prots with Domain in 2.A.41:  16 (100.0% from a total of 16)
# CDD426421:  DirectHits:  16    Rescued Proteins:  0    Prots with Domain in 2.A.41:  16 (100.0% from a total of 16)
1	2.A.41.1.1-P0AFF2:400	CDD429582|193-396:1.65e-72|DirectHit	CDD426421|11-82:1.81e-16|DirectHit	CDD273278|5-398:8.64e-155|DirectHit	CDD224883|4-400:2.14e-167|DirectHit	CDD429586|91-189:6.94e-06|DirectHit
2	2.A.41.1.2-P39141:393	CDD429582|192-390:6.01e-70|DirectHit	CDD426421|9-81:8.35e-18|DirectHit	CDD273278|4-391:5.79e-151|DirectHit	CDD224883|1-393:8.68e-165|DirectHit	CDD429586|90-188:3.4e-25|Rescued1
3	2.A.41.1.3-P42312:397	CDD429582|192-393:8.44e-58|DirectHit	CDD426421|9-81:2.70e-16|DirectHit	CDD273278|4-395:3.72e-147|DirectHit	CDD224883|1-397:7.39e-150|DirectHit	CDD429586|90-188:3e-12|Rescued1
4	2.A.41.2.1-Q62773:659	CDD429582|363-584:9.86e-93|DirectHit	CDD426421|180-251:5.88e-26|DirectHit	CDD273278|175-586:0.0|DirectHit	CDD224883|175-587:8.47e-125|DirectHit	CDD429586|259-357:2.35e-13|DirectHit
5	2.A.41.2.2-Q62674:648	CDD429582|367-588:8.43e-97|DirectHit	CDD426421|184-254:1.68e-24|DirectHit	CDD273278|179-590:0.0|DirectHit	CDD224883|179-591:1.37e-130|DirectHit	CDD429586|263-361:1.61e-13|DirectHit
6	2.A.41.2.3-O00337:649	CDD429582|367-588:3.57e-96|DirectHit	CDD426421|184-254:3.32e-23|DirectHit	CDD273278|179-590:0.0|DirectHit	CDD224883|179-591:9.36e-131|DirectHit	CDD429586|263-361:4.85e-13|DirectHit
7	2.A.41.2.4-O43868:658	CDD429582|362-583:4.55e-93|DirectHit	CDD426421|179-250:3.81e-25|DirectHit	CDD273278|174-585:0.0|DirectHit	CDD224883|174-586:4.38e-124|DirectHit	CDD429586|258-356:2.54e-13|DirectHit
8	2.A.41.2.5-Q9UA35:683	CDD429582|383-605:7.86e-101|DirectHit	CDD426421|201-272:6.19e-26|DirectHit	CDD273278|197-607:1.02e-165|DirectHit	CDD224883|201-608:4.23e-138|DirectHit	CDD429586|280-378:6.35e-13|DirectHit
9	2.A.41.2.6-Q9ERH8:703	CDD429582|403-625:2.35e-107|DirectHit	CDD426421|221-291:6.60e-14|DirectHit	CDD273278|216-627:1.68e-157|DirectHit	CDD224883|214-627:2.27e-127|DirectHit	CDD429586|300-398:7.87e-16|DirectHit
10	2.A.41.2.7-Q874I3:608	CDD429582|376-596:4.97e-80|DirectHit	CDD426421|193-261:1.89e-19|DirectHit	CDD273278|189-597:2.90e-95|DirectHit	CDD224883|189-599:1.7e-41|Rescued1	CDD429586|273-371:2.14e-07|DirectHit
11	2.A.41.2.8-Q9HAS3:691	CDD429582|388-610:1.39e-102|DirectHit	CDD426421|206-276:2.35e-14|DirectHit	CDD273278|201-612:1.16e-154|DirectHit	CDD224883|201-612:6.90e-126|DirectHit	CDD429586|285-383:2.70e-16|DirectHit
12	2.A.41.2.9-P33024:416	CDD429582|201-410:8.67e-70|DirectHit	CDD426421|9-81:3.61e-19|DirectHit	CDD273278|4-412:9.43e-153|DirectHit	CDD224883|1-414:1.40e-168|DirectHit	CDD429586|98-196:1.81e-05|DirectHit
13	2.A.41.2.10-P33021:416	CDD429582|201-410:6.02e-75|DirectHit	CDD426421|9-81:1.32e-18|DirectHit	CDD273278|4-412:6.20e-148|DirectHit	CDD224883|1-414:6.04e-174|DirectHit	CDD429586|99-196:1.20e-05|DirectHit
14	2.A.41.2.11-Q9KPL5:418	CDD429582|201-413:3.83e-90|DirectHit	CDD426421|9-81:6.30e-24|DirectHit	CDD273278|6-415:1.54e-146|DirectHit	CDD224883|1-417:0.0|DirectHit	CDD429586|100-196:4.95e-09|DirectHit
15	2.A.41.2.12-A1Z7N3:590	CDD429582|371-579:5.36e-76|DirectHit	CDD426421|188-259:4.62e-09|DirectHit	CDD273278|184-581:4.28e-115|DirectHit	CDD224883|184-582:3.23e-102|DirectHit	CDD429586|268-366:6.88e-08|DirectHit
16	2.A.41.2.13-O00337:649	CDD429582|367-588:3.57e-96|DirectHit	CDD426421|184-254:3.32e-23|DirectHit	CDD273278|179-590:0.0|DirectHit	CDD224883|179-591:9.36e-131|DirectHit	CDD429586|263-361:4.85e-13|DirectHit
