# CDD214700:  DirectHits:  5    Rescued Proteins:  13    Prots with Domain in 1.C.45:  18 (94.7% from a total of 19)
# CDD395240:  DirectHits:  6    Rescued Proteins:  12    Prots with Domain in 1.C.45:  18 (94.7% from a total of 19)
1	1.C.45.1.1-P69241:80	CDD395240|34-80:4.17e-09|DirectHit	CDD214700|33-78:5.14e-05|DirectHit
2	1.C.45.1.2-P32026:105	CDD395240|29-72:2.23e-11|DirectHit	CDD214700|28-70:3.31e-07|DirectHit
3	1.C.45.1.3-P20159:47	CDD395240|6-47:5.57e-10|DirectHit	CDD214700|3-45:1.2e-10|Rescued1
4	1.C.45.1.4-B3F051:74	CDD395240|31-74:3.92e-04|DirectHit	CDD214700|29-72:6.69e-05|DirectHit
5	1.C.45.1.5-O65740:74	CDD395240|31-74:6.69e-15|DirectHit	CDD214700|29-72:4.68e-08|DirectHit
6	1.C.45.1.6-Q29SA6:80	CDD395240|34-80:1.20e-07|DirectHit	CDD214700|33-78:2.06e-05|DirectHit
7	1.C.45.1.7-K3YLU9:81	CDD395240|40-81:3.8e-07|Rescued1	CDD214700|37-79:0.00032|Rescued1
8	1.C.45.2.1-Q1G3Y1:105	CDD395240|73-94:4.1e-05|Rescued2	CDD214700|73-94:0.0067|Rescued2
9	1.C.45.2.2-Q2V413:81	CDD395240|51-80:0.0078|Rescued2	CDD214700|51-80:0.002|Rescued2
10	1.C.45.2.3-A4PHP9:74	CDD395240|32-71:0.00017|Rescued1	CDD214700|32-71:0.00017|Rescued1
11	1.C.45.3.1-D4P8I5:56	CDD395240|25-53:0.0023|Rescued1	CDD214700|25-53:0.0015|Rescued2
12	1.C.45.3.2-D7LQM6:73	CDD395240|41-73:0.0039|Rescued2	CDD214700|50-73:0.009|Rescued1
13	1.C.45.4.1-Q42328:89	CDD395240|44-81:0.0056|Rescued1	CDD214700|44-81:0.0057|Rescued1
14	1.C.45.4.2-P56552:54	CDD395240|16-52:0.0028|Rescued1	CDD214700|4-51:0.00098|Rescued1
15	1.C.45.5.1-ANK58567:124	CDD395240|89-121:0.006|Rescued1	CDD214700|89-121:0.0048|Rescued1
16	1.C.45.5.2-P80957:117	CDD395240|83-114:0.0066|Rescued2	CDD214700|83-114:4.8e-07|Rescued2
17	1.C.45.5.3-XP_019919418:169	CDD395240|88-119:9e-05|Rescued2	CDD214700|88-119:0.00012|Rescued2
18	1.C.45.5.4-J9QL65:111	CDD395240|70-111:0.0091|Rescued2	CDD214700|77-109:3.6e-05|Rescued2
19	1.C.45.5.5-XP_013380127:162	CDD395240|Nohit	CDD214700|Nohit
