# CDD223533:  DirectHits:  6    Rescued Proteins:  5    Prots with Domain in 8.A.95:  11 (91.7% from a total of 12)
# CDD225605:  DirectHits:  5    Rescued Proteins:  6    Prots with Domain in 8.A.95:  11 (91.7% from a total of 12)
# CDD227343:  DirectHits:  4    Rescued Proteins:  7    Prots with Domain in 8.A.95:  11 (91.7% from a total of 12)
# CDD131573:  DirectHits:  5    Rescued Proteins:  6    Prots with Domain in 8.A.95:  11 (91.7% from a total of 12)
# CDD315987:  DirectHits:  5    Rescued Proteins:  6    Prots with Domain in 8.A.95:  11 (91.7% from a total of 12)
# CDD276809:  DirectHits:  8    Rescued Proteins:  2    Prots with Domain in 8.A.95:  10 (83.3% from a total of 12)
1	8.A.95.1.1-Q6ZXV5:915	CDD276809|427-506:3.61e-14|446-557:1.46e-14|530-626:2.80e-19|564-656:3.67e-17|597-697:4.22e-12|669-766:6.86e-12|705-800:6.20e-11|740-812:1.81e-06|DirectHit	CDD223533|424-688:1.23e-16|459-758:2.13e-14|544-808:2.38e-12|DirectHit	CDD131573|564-746:8.83e-12|DirectHit	CDD225605|461-609:1.03e-05|564-710:1.03e-07|DirectHit	CDD315987|565-630:1.53e-04|DirectHit	CDD227343|420-778:2.7e-11|Rescued1
2	8.A.95.1.3-Q56A06:836	CDD276809|493-589:1.60e-16|527-634:4.41e-18|561-671:5.85e-15|645-727:3.14e-11|679-807:2.17e-11|746-819:1.02e-09|DirectHit	CDD223533|465-632:2.24e-07|481-712:1.29e-17|512-811:5.90e-16|609-819:1.86e-09|DirectHit	CDD131573|611-811:2.57e-05|DirectHit	CDD225605|473-584:2.01e-06|523-700:4.54e-04|DirectHit	CDD315987|493-554:6.78e-04|526-590:4.94e-06|560-634:3.34e-09|750-811:2.19e-04|DirectHit	CDD227343|469-607:8.05e-04|643-823:1.26e-07|DirectHit
3	8.A.95.1.4-D2QUV8:613	CDD276809|414-477:0.001|483-590:0.00049|Rescued1	CDD223533|403-608:4.2e-06|Rescued1	CDD131573|404-608:0.0088|Rescued2	CDD225605|414-554:0.0045|Rescued1	CDD315987|529-565:0.0028|Rescued1	CDD227343|407-590:0.0024|Rescued1
4	8.A.95.1.5-I4C310:680	CDD276809|398-486:8.05e-11|427-516:1.56e-16|463-557:1.16e-14|501-591:3.53e-12|529-624:4.04e-12|563-657:1.63e-09|DirectHit	CDD223533|341-564:1.25e-10|413-659:7.98e-10|427-630:1.97e-12|427-555:2.44e-08|DirectHit	CDD131573|427-620:4.12e-12|DirectHit	CDD225605|425-615:1.27e-11|463-646:3.00e-05|DirectHit	CDD315987|427-493:1.36e-06|463-527:2.11e-05|501-558:6.51e-05|DirectHit	CDD227343|411-548:1.12e-07|423-653:5.05e-11|462-662:2.27e-07|DirectHit
5	8.A.95.1.6-WP_025228324:613	CDD276809|464-526:2.20e-04|471-562:7.02e-12|503-594:1.52e-08|DirectHit	CDD223533|376-562:3.03e-06|401-591:2.54e-08|DirectHit	CDD131573|395-611:2.5e-05|Rescued1	CDD225605|380-611:6.2e-05|Rescued1	CDD315987|475-563:0.00077|Rescued1	CDD227343|380-611:4.7e-06|Rescued1
6	8.A.95.1.7-W0SGL0:583	CDD276809|448-523:7.38e-08|451-557:8.47e-14|DirectHit	CDD223533|408-555:2.26e-05|448-572:8.81e-04|DirectHit	CDD131573|449-562:1.20e-05|DirectHit	CDD225605|435-577:9.6e-06|Rescued1	CDD315987|421-481:3.90e-04|449-524:1.25e-09|DirectHit	CDD227343|422-570:1.11e-07|DirectHit
7	8.A.95.1.8-Q8KQ31:646	CDD276809|Nohit	CDD223533|331-593:0.00015|Rescued2	CDD131573|331-496:0.00035|Rescued2	CDD225605|331-496:0.0003|Rescued2	CDD315987|534-593:0.0066|Rescued1	CDD227343|331-496:0.00028|Rescued2
8	8.A.95.2.1-B5EAG2:654	CDD276809|519-599:1.15e-04|537-631:3.25e-08|571-637:1.79e-07|DirectHit	CDD223533|468-646:7.4e-09|Rescued1	CDD131573|519-642:1.1e-05|Rescued1	CDD225605|414-632:1.32e-04|DirectHit	CDD315987|537-626:2.8e-05|Rescued1	CDD227343|467-647:1.5e-06|Rescued1
9	8.A.95.2.2-Q01QN7:577	CDD276809|418-487:1.91e-06|428-520:7.99e-12|459-554:1.13e-12|492-566:2.96e-09|DirectHit	CDD223533|411-559:4.25e-09|DirectHit	CDD131573|428-567:3.55e-06|DirectHit	CDD225605|416-536:6.58e-09|DirectHit	CDD315987|430-487:7.02e-04|DirectHit	CDD227343|409-511:2.95e-04|422-567:5.19e-06|DirectHit
10	8.A.95.2.3-D5BWR2:654	CDD276809|568-625:4.54e-04|570-625:8.30e-04|DirectHit	CDD223533|441-651:0.00042|Rescued1	CDD131573|539-633:0.0002|Rescued1	CDD225605|406-611:8.3e-05|Rescued2	CDD315987|578-633:0.00013|Rescued1	CDD227343|539-633:0.00015|Rescued1
11	8.A.95.2.4-B5EGW0:575	CDD276809|381-503:1.6e-05|Rescued1	CDD223533|304-555:6.9e-08|Rescued1	CDD131573|304-503:8.4e-05|Rescued1	CDD225605|304-503:0.00012|Rescued1	CDD315987|383-471:8.7e-06|Rescued1	CDD227343|304-503:6.2e-05|Rescued1
12	8.A.95.3.1-A6GF40:597	CDD276809|Nohit	CDD223533|Nohit	CDD131573|Nohit	CDD225605|Nohit	CDD315987|Nohit	CDD227343|Nohit
