# CDD238025:  DirectHits:  14    Rescued Proteins:  0    Prots with Domain in 9.B.9:  14 (100.0% from a total of 14)
# CDD214596:  DirectHits:  14    Rescued Proteins:  0    Prots with Domain in 9.B.9:  14 (100.0% from a total of 14)
# CDD214904:  DirectHits:  14    Rescued Proteins:  0    Prots with Domain in 9.B.9:  14 (100.0% from a total of 14)
# CDD425617:  DirectHits:  14    Rescued Proteins:  0    Prots with Domain in 9.B.9:  14 (100.0% from a total of 14)
1	9.B.9.1.1-P97840:354	CDD214904|22-145:1.43e-49|231-353:3.80e-53|DirectHit	CDD238025|16-144:2.22e-48|225-353:1.85e-51|DirectHit	CDD425617|16-146:5.01e-45|225-353:1.52e-47|DirectHit	CDD214596|17-146:2.45e-43|226-353:2.37e-48|DirectHit
2	9.B.9.1.2-XP_008605478:334	CDD214904|186-290:2.80e-18|DirectHit	CDD238025|191-290:5.11e-19|DirectHit	CDD425617|191-291:2.22e-15|DirectHit	CDD214596|186-299:4.03e-17|DirectHit
3	9.B.9.1.3-XP_011190603:321	CDD214904|13-138:6.36e-29|172-273:1.49e-25|DirectHit	CDD238025|5-140:2.69e-28|172-272:6.40e-26|DirectHit	CDD425617|5-140:1.22e-32|172-272:1.44e-20|DirectHit	CDD214596|5-140:1.66e-18|172-297:2.35e-14|DirectHit
4	9.B.9.1.4-XP_041355347:386	CDD214904|260-380:5.28e-23|DirectHit	CDD238025|259-380:2.80e-24|DirectHit	CDD425617|259-384:2.16e-22|DirectHit	CDD214596|259-384:5.99e-24|DirectHit
5	9.B.9.1.5-XP_041376618:461	CDD214904|170-292:1.02e-18|332-455:5.08e-22|DirectHit	CDD238025|169-292:2.41e-18|329-455:4.05e-23|DirectHit	CDD425617|166-292:2.44e-19|331-456:6.94e-24|DirectHit	CDD214596|167-295:6.26e-15|329-457:2.35e-19|DirectHit
6	9.B.9.1.6-CAD2204762:454	CDD214904|176-300:2.71e-27|DirectHit	CDD238025|176-301:2.50e-27|DirectHit	CDD425617|176-301:3.40e-23|DirectHit	CDD214596|176-302:3.23e-25|DirectHit
7	9.B.9.1.7-WP_012267557:442	CDD214904|44-145:1.71e-19|DirectHit	CDD238025|33-132:5.08e-17|DirectHit	CDD425617|33-133:6.33e-16|DirectHit	CDD214596|44-146:1.82e-14|DirectHit
8	9.B.9.1.8-XP_037886170:320	CDD214904|24-127:3.18e-13|DirectHit	CDD238025|24-122:1.08e-09|DirectHit	CDD425617|24-122:6.16e-13|DirectHit	CDD214596|24-127:4.24e-07|DirectHit
9	9.B.9.1.9-KAG9277528:420	CDD214904|298-418:5.09e-31|DirectHit	CDD238025|298-418:3.03e-35|DirectHit	CDD425617|291-417:1.98e-29|DirectHit	CDD214596|298-419:3.25e-34|DirectHit
10	9.B.9.1.10-KAG7271334:561	CDD214904|302-367:2.71e-16|DirectHit	CDD238025|302-367:5.23e-17|DirectHit	CDD425617|302-367:5.97e-13|DirectHit	CDD214596|302-367:9.40e-15|DirectHit
11	9.B.9.1.11-XP_037128081:319	CDD214904|189-304:6.01e-17|DirectHit	CDD238025|187-304:2.15e-15|DirectHit	CDD425617|184-309:1.00e-14|DirectHit	CDD214596|187-316:2.66e-15|DirectHit
12	9.B.9.1.13-PIO77087:205	CDD214904|19-140:8.02e-31|DirectHit	CDD238025|10-141:1.57e-33|DirectHit	CDD425617|10-142:9.61e-29|DirectHit	CDD214596|13-143:1.08e-34|DirectHit
13	9.B.9.1.14-P17931:250	CDD214904|123-244:5.20e-54|DirectHit	CDD238025|117-244:6.71e-55|DirectHit	CDD425617|117-247:4.05e-49|DirectHit	CDD214596|118-248:6.99e-54|DirectHit
14	9.B.9.1.15-CAD2152255:344	CDD214904|55-185:2.92e-21|234-334:2.38e-06|DirectHit	CDD238025|55-175:4.41e-21|234-335:4.84e-04|DirectHit	CDD425617|55-184:3.17e-19|234-335:7.47e-04|DirectHit	CDD214596|55-186:4.78e-20|234-333:8.65e-04|DirectHit
