# CDD173158:  DirectHits:  28    Rescued Proteins:  3    Prots with Domain in 2.A.23:  31 (100.0% from a total of 31)
# CDD425646:  DirectHits:  31    Rescued Proteins:  0    Prots with Domain in 2.A.23:  31 (100.0% from a total of 31)
# CDD226159:  DirectHits:  30    Rescued Proteins:  1    Prots with Domain in 2.A.23:  31 (100.0% from a total of 31)
# CDD183075:  DirectHits:  30    Rescued Proteins:  1    Prots with Domain in 2.A.23:  31 (100.0% from a total of 31)
# CDD224736:  DirectHits:  29    Rescued Proteins:  2    Prots with Domain in 2.A.23:  31 (100.0% from a total of 31)
# CDD234968:  DirectHits:  30    Rescued Proteins:  1    Prots with Domain in 2.A.23:  31 (100.0% from a total of 31)
# CDD224220:  DirectHits:  31    Rescued Proteins:  0    Prots with Domain in 2.A.23:  31 (100.0% from a total of 31)
# CDD183850:  DirectHits:  30    Rescued Proteins:  1    Prots with Domain in 2.A.23:  31 (100.0% from a total of 31)
# CDD184190:  DirectHits:  28    Rescued Proteins:  3    Prots with Domain in 2.A.23:  31 (100.0% from a total of 31)
1	2.A.23.1.1-P21345:437	CDD224220|1-421:3.06e-144|DirectHit	CDD425646|8-411:5.55e-118|DirectHit	CDD183850|7-420:6.18e-117|DirectHit	CDD234968|1-420:1.14e-142|DirectHit	CDD183075|1-437:0.0|DirectHit	CDD226159|7-420:2.44e-18|DirectHit	CDD224736|1-418:5.12e-42|DirectHit	CDD184190|7-397:1.29e-17|DirectHit	CDD173158|115-419:1.90e-07|DirectHit
2	2.A.23.1.2-P24943:421	CDD224220|3-405:2.83e-137|DirectHit	CDD425646|28-401:1.13e-116|DirectHit	CDD183850|22-411:8.89e-110|DirectHit	CDD234968|28-412:5.53e-139|DirectHit	CDD183075|3-417:0.0|DirectHit	CDD226159|28-387:2.20e-12|DirectHit	CDD224736|37-408:5.46e-37|DirectHit	CDD184190|141-387:1.16e-08|DirectHit	CDD173158|145-387:7.02e-09|DirectHit
3	2.A.23.1.3-Q01857:444	CDD224220|15-419:4.58e-150|DirectHit	CDD425646|22-414:2.31e-113|DirectHit	CDD183850|15-430:0.0|DirectHit	CDD234968|14-438:0.0|DirectHit	CDD183075|25-425:7.71e-103|DirectHit	CDD226159|22-388:1.47e-18|DirectHit	CDD224736|8-427:1.1e-71|Rescued1	CDD184190|22-371:2.13e-16|DirectHit	CDD173158|155-413:5.89e-11|DirectHit
4	2.A.23.1.4-P54596:463	CDD224220|23-450:6.27e-49|DirectHit	CDD425646|30-441:4.62e-78|DirectHit	CDD183850|27-448:1.85e-09|DirectHit	CDD234968|70-453:5.34e-06|DirectHit	CDD183075|23-447:9.96e-17|DirectHit	CDD226159|188-379:3.47e-05|DirectHit	CDD224736|1-457:0.0|DirectHit	CDD184190|188-379:1.25e-04|DirectHit	CDD173158|188-430:3.34e-05|DirectHit
5	2.A.23.1.5-O59010:425	CDD224220|11-424:1.20e-134|DirectHit	CDD425646|15-414:1.72e-120|DirectHit	CDD183850|15-421:9.56e-59|DirectHit	CDD234968|15-421:2.23e-70|DirectHit	CDD183075|15-418:4.97e-80|DirectHit	CDD226159|2-416:3.08e-34|DirectHit	CDD224736|14-423:9.48e-46|DirectHit	CDD184190|2-357:9.72e-37|DirectHit	CDD173158|127-411:5.56e-17|DirectHit
6	2.A.23.1.6-P96603:421	CDD224220|1-401:4.08e-144|DirectHit	CDD425646|7-398:2.25e-122|DirectHit	CDD183850|2-406:3.99e-172|DirectHit	CDD234968|1-413:0.0|DirectHit	CDD183075|1-407:2.78e-125|DirectHit	CDD226159|6-345:1.97e-15|DirectHit	CDD224736|6-404:1.23e-22|DirectHit	CDD184190|6-345:8.35e-16|DirectHit	CDD173158|139-372:2.48e-09|DirectHit
7	2.A.23.1.7-P0A830:428	CDD224220|2-409:2.26e-152|DirectHit	CDD425646|9-401:2.39e-118|DirectHit	CDD183850|2-419:0.0|DirectHit	CDD234968|1-427:0.0|DirectHit	CDD183075|8-409:1.51e-104|DirectHit	CDD226159|8-375:1.32e-20|DirectHit	CDD224736|2-415:9.72e-32|DirectHit	CDD184190|8-348:2.93e-19|DirectHit	CDD173158|140-375:3.33e-10|DirectHit
8	2.A.23.1.8-P77529:463	CDD224220|61-461:3.36e-58|DirectHit	CDD425646|43-443:4.32e-92|DirectHit	CDD183850|69-458:1.00e-12|DirectHit	CDD234968|69-459:9.92e-16|DirectHit	CDD183075|43-450:3.93e-22|DirectHit	CDD226159|65-364:4.76e-07|DirectHit	CDD224736|1-458:0.0|DirectHit	CDD184190|57-347:1.80e-08|DirectHit	CDD173158|144-449:2.4e-43|Rescued1
9	2.A.23.1.9-Q1J1H5:442	CDD224220|1-421:2.80e-145|DirectHit	CDD425646|8-400:3.14e-117|DirectHit	CDD183850|1-417:0.0|DirectHit	CDD234968|1-427:0.0|DirectHit	CDD183075|1-411:2.53e-108|DirectHit	CDD226159|1-374:8.65e-19|DirectHit	CDD224736|1-407:1.25e-30|DirectHit	CDD184190|7-372:1.63e-16|DirectHit	CDD173158|126-374:4.98e-08|DirectHit
10	2.A.23.1.10-Q848I3:444	CDD224220|4-410:4.45e-151|DirectHit	CDD425646|11-403:2.91e-116|DirectHit	CDD183850|4-416:0.0|DirectHit	CDD234968|3-430:0.0|DirectHit	CDD183075|10-414:7.72e-107|DirectHit	CDD226159|10-377:1.98e-17|DirectHit	CDD224736|7-415:3.24e-33|DirectHit	CDD184190|1-316:8.70e-16|DirectHit	CDD173158|113-377:6.07e-10|DirectHit
11	2.A.23.1.11-Q0P964:458	CDD224220|17-447:1.94e-112|DirectHit	CDD425646|37-433:3.29e-85|DirectHit	CDD183850|37-452:1.86e-119|DirectHit	CDD234968|17-451:6.57e-149|DirectHit	CDD183075|49-458:9.79e-77|DirectHit	CDD226159|34-367:3.22e-08|DirectHit	CDD224736|55-442:7.43e-20|DirectHit	CDD184190|10-419:4.1e-43|Rescued1	CDD173158|136-381:1.24e-04|DirectHit
12	2.A.23.1.12-Q8YZW3:437	CDD224220|10-432:5.37e-106|DirectHit	CDD425646|15-411:4.29e-102|DirectHit	CDD183850|14-403:1.28e-29|DirectHit	CDD234968|83-402:2.39e-31|DirectHit	CDD183075|11-403:5.22e-33|DirectHit	CDD226159|15-399:1.52e-15|DirectHit	CDD224736|11-405:1.30e-35|DirectHit	CDD184190|15-358:1.50e-13|DirectHit	CDD173158|144-411:5.87e-07|DirectHit
13	2.A.23.1.13-P0AGE4:414	CDD224220|39-414:1.28e-47|DirectHit	CDD425646|34-397:4.20e-52|DirectHit	CDD183850|46-352:1.42e-14|DirectHit	CDD234968|138-346:3.14e-11|DirectHit	CDD183075|131-388:3.74e-13|DirectHit	CDD226159|3-409:0.0|DirectHit	CDD224736|35-390:2.03e-11|DirectHit	CDD184190|3-404:0.0|DirectHit	CDD173158|89-399:9.70e-108|DirectHit
14	2.A.23.1.14-Q5JID0:430	CDD224220|13-424:2.36e-130|DirectHit	CDD425646|15-418:1.30e-123|DirectHit	CDD183850|17-424:5.61e-59|DirectHit	CDD234968|15-427:1.81e-69|DirectHit	CDD183075|16-427:3.76e-84|DirectHit	CDD226159|1-422:4.45e-31|DirectHit	CDD224736|17-425:1.80e-50|DirectHit	CDD184190|1-360:1.08e-31|DirectHit	CDD173158|127-375:1.65e-14|DirectHit
15	2.A.23.1.15-3KBC_A:425	CDD224220|11-424:3.06e-132|DirectHit	CDD425646|15-414:6.13e-118|DirectHit	CDD183850|15-421:2.00e-58|DirectHit	CDD234968|15-421:1.00e-69|DirectHit	CDD183075|15-418:1.70e-80|DirectHit	CDD226159|2-416:9.35e-33|DirectHit	CDD224736|14-423:5.04e-43|DirectHit	CDD184190|2-357:2.23e-35|DirectHit	CDD173158|127-411:5.06e-17|DirectHit
16	2.A.23.2.1-P24942:543	CDD224220|57-494:2.81e-92|DirectHit	CDD425646|50-497:2.45e-114|DirectHit	CDD183850|42-487:1.63e-33|DirectHit	CDD234968|42-486:1.45e-33|DirectHit	CDD183075|57-489:1.23e-39|DirectHit	CDD226159|242-471:4.25e-16|DirectHit	CDD224736|239-514:6.63e-24|DirectHit	CDD184190|239-443:1.48e-15|DirectHit	CDD173158|198-496:5.23e-16|DirectHit
17	2.A.23.2.2-P31596:573	CDD224220|40-492:1.18e-96|DirectHit	CDD425646|46-495:9.57e-125|DirectHit	CDD183850|51-485:3.32e-36|DirectHit	CDD234968|43-502:5.01e-41|DirectHit	CDD183075|43-486:1.41e-39|DirectHit	CDD226159|240-469:1.85e-14|DirectHit	CDD224736|43-484:1.52e-32|DirectHit	CDD184190|240-458:5.45e-12|DirectHit	CDD173158|240-486:8.13e-15|DirectHit
18	2.A.23.2.3-P43005:524	CDD224220|19-472:4.81e-84|DirectHit	CDD425646|21-465:4.64e-108|DirectHit	CDD183850|88-462:7.07e-32|DirectHit	CDD234968|88-464:1.13e-33|DirectHit	CDD183075|27-464:3.88e-35|DirectHit	CDD226159|211-464:8.06e-14|DirectHit	CDD224736|20-468:5.15e-26|DirectHit	CDD184190|238-411:1.03e-10|DirectHit	CDD173158|211-469:1.21e-11|DirectHit
19	2.A.23.2.4-Q8T0S9:579	CDD224220|58-496:5.89e-63|DirectHit	CDD425646|51-499:1.33e-82|DirectHit	CDD183850|43-496:3.45e-26|DirectHit	CDD234968|58-519:9.39e-26|DirectHit	CDD183075|56-496:5.47e-19|DirectHit	CDD226159|244-433:3.90e-04|DirectHit	CDD224736|56-516:5.13e-15|DirectHit	CDD184190|41-497:1.1e-56|Rescued1	CDD173158|200-503:2.1e-44|Rescued1
20	2.A.23.2.5-O00341:560	CDD224220|18-474:1.26e-85|DirectHit	CDD425646|19-476:6.80e-113|DirectHit	CDD183850|24-474:5.45e-33|DirectHit	CDD234968|24-484:1.79e-31|DirectHit	CDD183075|19-474:1.02e-39|DirectHit	CDD226159|221-450:4.24e-12|DirectHit	CDD224736|20-479:2.02e-29|DirectHit	CDD184190|221-422:4.78e-08|DirectHit	CDD173158|221-472:2.07e-09|DirectHit
21	2.A.23.2.6-P43003:542	CDD224220|57-494:7.01e-92|DirectHit	CDD425646|50-497:4.13e-114|DirectHit	CDD183850|42-487:2.24e-33|DirectHit	CDD234968|42-486:6.88e-34|DirectHit	CDD183075|57-489:4.98e-37|DirectHit	CDD226159|242-471:3.90e-16|DirectHit	CDD224736|239-514:2.05e-23|DirectHit	CDD184190|239-443:1.00e-15|DirectHit	CDD173158|198-496:1.97e-16|DirectHit
22	2.A.23.2.7-P43004:574	CDD224220|51-493:1.74e-92|DirectHit	CDD425646|46-496:9.52e-122|DirectHit	CDD183850|51-486:4.20e-35|DirectHit	CDD234968|52-503:6.05e-39|DirectHit	CDD183075|43-487:3.97e-40|DirectHit	CDD226159|241-470:1.71e-13|DirectHit	CDD224736|43-485:2.34e-30|DirectHit	CDD184190|241-459:2.64e-11|DirectHit	CDD173158|241-487:3.48e-13|DirectHit
23	2.A.23.2.8-P48664:564	CDD224220|65-519:4.18e-93|DirectHit	CDD425646|58-522:9.45e-114|DirectHit	CDD183850|63-519:3.27e-40|DirectHit	CDD234968|63-535:2.88e-38|DirectHit	CDD183075|65-519:6.38e-39|DirectHit	CDD226159|263-496:2.04e-17|DirectHit	CDD224736|66-519:2.83e-25|DirectHit	CDD184190|263-468:9.42e-18|DirectHit	CDD173158|267-526:7.63e-13|DirectHit
24	2.A.23.2.9-Q21353:532	CDD224220|31-438:3.26e-69|DirectHit	CDD425646|32-441:4.55e-96|DirectHit	CDD183850|43-431:4.52e-26|DirectHit	CDD234968|43-430:8.18e-22|DirectHit	CDD183075|43-438:1.04e-25|DirectHit	CDD226159|187-391:1.03e-09|DirectHit	CDD224736|33-438:1.00e-21|DirectHit	CDD184190|187-391:5.13e-07|DirectHit	CDD173158|187-391:5.27e-05|DirectHit
25	2.A.23.2.10-Q10901:503	CDD224220|29-456:3.09e-90|DirectHit	CDD425646|21-458:2.31e-124|DirectHit	CDD183850|26-465:1.65e-29|DirectHit	CDD234968|17-485:1.72e-34|DirectHit	CDD183075|28-451:8.85e-41|DirectHit	CDD226159|5-445:7.72e-16|DirectHit	CDD224736|17-456:2.84e-39|DirectHit	CDD184190|8-405:1.69e-15|DirectHit	CDD173158|185-443:1.27e-10|DirectHit
26	2.A.23.2.11-B0W0K4:483	CDD224220|22-454:7.93e-102|DirectHit	CDD425646|22-447:2.80e-118|DirectHit	CDD183850|22-437:2.76e-41|DirectHit	CDD234968|23-436:3.95e-41|DirectHit	CDD183075|22-444:2.62e-42|DirectHit	CDD226159|23-454:7.58e-25|DirectHit	CDD224736|22-436:4.56e-35|DirectHit	CDD184190|23-393:3.03e-23|DirectHit	CDD173158|192-451:2.58e-18|DirectHit
27	2.A.23.2.12-B0W0K5:483	CDD224220|18-447:2.59e-87|DirectHit	CDD425646|18-448:5.22e-107|DirectHit	CDD183850|25-447:2.27e-32|DirectHit	CDD234968|23-425:2.89e-31|DirectHit	CDD183075|25-424:6.72e-35|DirectHit	CDD226159|5-415:3.25e-23|DirectHit	CDD224736|25-424:1.60e-30|DirectHit	CDD184190|5-400:6.21e-22|DirectHit	CDD173158|194-419:2.83e-15|DirectHit
28	2.A.23.3.1-P43007:532	CDD224220|72-474:1.21e-84|DirectHit	CDD425646|72-477:7.76e-107|DirectHit	CDD183850|79-468:3.71e-31|DirectHit	CDD234968|79-468:2.25e-32|DirectHit	CDD183075|79-493:1.05e-32|DirectHit	CDD226159|222-469:1.76e-18|DirectHit	CDD224736|72-485:5.49e-25|DirectHit	CDD184190|213-431:4.85e-14|DirectHit	CDD173158|222-469:2.61e-14|DirectHit
29	2.A.23.3.2-P51912:553	CDD224220|53-491:1.55e-90|DirectHit	CDD425646|53-494:4.31e-111|DirectHit	CDD183850|45-475:2.75e-34|DirectHit	CDD234968|58-475:5.33e-41|DirectHit	CDD183075|92-520:2.34e-34|DirectHit	CDD226159|242-451:2.02e-20|DirectHit	CDD224736|60-496:3.72e-32|DirectHit	CDD184190|242-451:3.88e-21|DirectHit	CDD173158|198-502:1.12e-18|DirectHit
30	2.A.23.3.3-Q15758:541	CDD224220|106-497:2.28e-82|DirectHit	CDD425646|106-482:4.42e-101|DirectHit	CDD183850|106-463:9.86e-28|DirectHit	CDD234968|106-463:3.18e-33|DirectHit	CDD183075|106-507:5.91e-29|DirectHit	CDD226159|230-477:9.55e-20|DirectHit	CDD224736|106-484:4.35e-30|DirectHit	CDD184190|230-439:1.79e-18|DirectHit	CDD173158|230-477:4.76e-17|DirectHit
31	2.A.23.3.4-Q73NP1:409	CDD224220|1-393:8.78e-28|DirectHit	CDD425646|3-396:4.75e-10|DirectHit	CDD183850|1-406:1.5e-09|Rescued1	CDD234968|2-406:2.5e-09|Rescued1	CDD183075|1-406:8.3e-10|Rescued1	CDD226159|1-402:2.7e-09|Rescued1	CDD224736|1-406:8.3e-10|Rescued1	CDD184190|1-402:6.9e-10|Rescued1	CDD173158|101-402:2.1e-07|Rescued1
