# CDD398339:  DirectHits:  10    Rescued Proteins:  7    Prots with Domain in 1.C.123:  17 (94.4% from a total of 18)
# CDD407590:  DirectHits:  7    Rescued Proteins:  0    Prots with Domain in 1.C.123:  7 (38.9% from a total of 18)
1	1.C.123.1.1-P57764:484	CDD398339|4-242:4.81e-126|DirectHit	CDD407590|284-456:1.57e-62|DirectHit
2	1.C.123.1.2-Q96QA5:445	CDD398339|3-233:1.71e-108|DirectHit	CDD407590|254-418:1.28e-50|DirectHit
3	1.C.123.1.3-Q8TAX9:411	CDD398339|5-237:1.89e-27|DirectHit	CDD407590|243-369:6.87e-15|DirectHit
4	1.C.123.1.4-Q9BYG8:508	CDD398339|4-240:1.63e-102|DirectHit	CDD407590|313-482:1.04e-75|DirectHit
5	1.C.123.1.5-O60443:496	CDD398339|1-246:1.28e-104|DirectHit	CDD407590|279-468:8.71e-55|DirectHit
6	1.C.123.1.6-F8W4T7:361	CDD398339|1-235:2.82e-45|DirectHit	CDD407590|Nohit
7	1.C.123.1.7-Q0ZLH3:352	CDD398339|1-236:1.15e-40|DirectHit	CDD407590|Nohit
8	1.C.123.1.8-CHK16680:252	CDD398339|Nohit	CDD407590|44-213:1.17e-61|DirectHit
9	1.C.123.1.9-NP_001001947:472	CDD398339|1-246:2.01e-95|DirectHit	CDD407590|263-439:2.79e-47|DirectHit
10	1.C.123.1.10-KXJ08769:471	CDD398339|3-220:8.78e-22|DirectHit	CDD407590|Nohit
11	1.C.123.1.11-XP_001622420:472	CDD398339|3-231:3.03e-18|DirectHit	CDD407590|Nohit
12	1.C.123.2.1-UPK95689:285	CDD398339|55-160:4.1e-08|Rescued2	CDD407590|Nohit
13	1.C.123.2.2-KAB2572620:336	CDD398339|60-142:0.0093|Rescued2	CDD407590|Nohit
14	1.C.123.2.3-XP_013944430:267	CDD398339|69-155:1.1e-05|Rescued2	CDD407590|Nohit
15	1.C.123.2.4-KAF8855674:274	CDD398339|44-158:0.0053|Rescued1	CDD407590|Nohit
16	1.C.123.3.1-KAG0555091:323	CDD398339|144-235:9.4e-09|Rescued2	CDD407590|Nohit
17	1.C.123.3.2-KAH8947913:319	CDD398339|125-242:0.00012|Rescued1	CDD407590|Nohit
18	1.C.123.3.3-KAG0600444:314	CDD398339|94-257:0.0087|Rescued2	CDD407590|Nohit
