# CDD273358:  DirectHits:  10    Rescued Proteins:  7    Prots with Domain in 2.A.76:  17 (100.0% from a total of 17)
# CDD280058:  DirectHits:  13    Rescued Proteins:  4    Prots with Domain in 2.A.76:  17 (100.0% from a total of 17)
# CDD224199:  DirectHits:  15    Rescued Proteins:  2    Prots with Domain in 2.A.76:  17 (100.0% from a total of 17)
# CDD236807:  DirectHits:  10    Rescued Proteins:  7    Prots with Domain in 2.A.76:  17 (100.0% from a total of 17)
# CDD236665:  DirectHits:  8    Rescued Proteins:  9    Prots with Domain in 2.A.76:  17 (100.0% from a total of 17)
# CDD182514:  DirectHits:  9    Rescued Proteins:  8    Prots with Domain in 2.A.76:  17 (100.0% from a total of 17)
1	2.A.76.1.1-P0AG34:206	CDD224199|1-205:4.57e-50|DirectHit	CDD280058|14-201:3.90e-48|DirectHit	CDD273358|19-200:1.01e-63|DirectHit	CDD236807|9-203:4.36e-17|DirectHit	CDD182514|1-205:4.29e-133|DirectHit	CDD236665|11-137:5.51e-04|DirectHit
2	2.A.76.1.2-P0AG38:206	CDD224199|1-206:2.76e-43|DirectHit	CDD280058|13-206:9.24e-52|DirectHit	CDD273358|18-202:1.66e-72|DirectHit	CDD236807|8-202:4.52e-16|DirectHit	CDD182514|2-206:1.1e-15|Rescued1	CDD236665|1-206:4.86e-138|DirectHit
3	2.A.76.1.3-P75693:223	CDD224199|16-220:2.63e-39|DirectHit	CDD280058|28-219:1.15e-54|DirectHit	CDD273358|33-215:2.63e-77|DirectHit	CDD236807|24-215:9.71e-14|DirectHit	CDD182514|34-164:2.59e-07|DirectHit	CDD236665|21-216:3.87e-26|DirectHit
4	2.A.76.1.4-P38101:195	CDD224199|1-195:8.77e-31|DirectHit	CDD280058|14-195:2.51e-09|DirectHit	CDD273358|19-193:1.99e-07|DirectHit	CDD236807|9-133:1.26e-08|DirectHit	CDD182514|13-143:6.00e-06|DirectHit	CDD236665|6-193:2.5e-11|Rescued1
5	2.A.76.1.5-P76249:212	CDD224199|9-212:8.32e-45|DirectHit	CDD280058|18-211:3.98e-54|DirectHit	CDD273358|24-207:3.32e-38|DirectHit	CDD236807|1-212:1.05e-118|DirectHit	CDD182514|12-209:6.49e-21|DirectHit	CDD236665|24-207:5.94e-10|DirectHit
6	2.A.76.1.6-Q3J2V9:202	CDD224199|1-202:1.1e-13|Rescued1	CDD280058|7-201:1.3e-13|Rescued1	CDD273358|18-201:7.5e-14|Rescued1	CDD236807|1-201:8.8e-14|Rescued1	CDD182514|2-201:1.4e-11|Rescued1	CDD236665|1-194:5.2e-14|Rescued1
7	2.A.76.1.7-G4NW86:208	CDD224199|3-207:6.31e-41|DirectHit	CDD280058|15-207:1.93e-25|DirectHit	CDD273358|21-203:1.76e-31|DirectHit	CDD236807|1-203:1.72e-23|DirectHit	CDD182514|4-208:3.14e-17|DirectHit	CDD236665|7-207:1.72e-12|DirectHit
8	2.A.76.1.8-G4NXW2:210	CDD224199|1-210:1.45e-43|DirectHit	CDD280058|14-206:2.51e-23|DirectHit	CDD273358|17-207:3.12e-65|DirectHit	CDD236807|4-206:3.06e-15|DirectHit	CDD182514|1-204:4.17e-17|DirectHit	CDD236665|5-205:3.36e-11|DirectHit
9	2.A.76.1.9-C6GYU4:214	CDD224199|3-212:6.48e-39|DirectHit	CDD280058|15-205:2.68e-20|DirectHit	CDD273358|20-205:7.37e-24|DirectHit	CDD236807|15-208:4.62e-16|DirectHit	CDD182514|4-209:1.67e-21|DirectHit	CDD236665|8-147:8.24e-09|DirectHit
10	2.A.76.1.10-G8WDN4:210	CDD224199|3-209:1.00e-42|DirectHit	CDD280058|17-185:5.34e-20|DirectHit	CDD273358|20-192:2.37e-19|DirectHit	CDD236807|4-163:4.84e-13|DirectHit	CDD182514|8-181:2.21e-15|DirectHit	CDD236665|7-140:3.04e-10|DirectHit
