# CDD143637:  DirectHits:  9    Rescued Proteins:  1    Prots with Domain in 8.A.85:  10 (71.4% from a total of 14)
# CDD225025:  DirectHits:  10    Rescued Proteins:  0    Prots with Domain in 8.A.85:  10 (71.4% from a total of 14)
# CDD143636:  DirectHits:  10    Rescued Proteins:  0    Prots with Domain in 8.A.85:  10 (71.4% from a total of 14)
# CDD425528:  DirectHits:  9    Rescued Proteins:  1    Prots with Domain in 8.A.85:  10 (71.4% from a total of 14)
# CDD214485:  DirectHits:  10    Rescued Proteins:  0    Prots with Domain in 8.A.85:  10 (71.4% from a total of 14)
1	8.A.85.1.1-P25092:1073	CDD143636|822-1000:1.56e-65|DirectHit	CDD225025|788-999:2.14e-28|DirectHit	CDD214485|788-979:1.96e-90|DirectHit	CDD425528|815-1002:6.66e-89|DirectHit	CDD143637|822-963:7.75e-33|DirectHit
2	8.A.85.1.2-P20594:1047	CDD143636|860-1036:6.22e-70|DirectHit	CDD225025|812-1039:2.94e-32|DirectHit	CDD214485|825-1009:2.02e-94|DirectHit	CDD425528|852-1038:1.83e-90|DirectHit	CDD143637|860-1000:1.67e-34|DirectHit
3	8.A.85.1.3-Q02846:1103	CDD143636|878-1056:1.70e-62|DirectHit	CDD225025|849-1059:3.18e-26|DirectHit	CDD214485|846-1036:1.47e-88|DirectHit	CDD425528|871-1058:1.29e-77|DirectHit	CDD143637|878-1019:1.16e-35|DirectHit
4	8.A.85.1.4-Q6MNW4:609	CDD143636|395-575:4.16e-69|DirectHit	CDD225025|346-578:4.63e-43|DirectHit	CDD214485|377-553:6.51e-37|DirectHit	CDD425528|395-568:8.01e-38|DirectHit	CDD143637|396-534:3.54e-30|DirectHit
5	8.A.85.1.5-CCG95658:500	CDD143636|264-444:2.69e-65|DirectHit	CDD225025|250-456:6.76e-49|DirectHit	CDD214485|232-423:7.31e-33|DirectHit	CDD425528|265-439:1.31e-34|DirectHit	CDD143637|266-409:1.41e-27|DirectHit
6	8.A.85.1.6-P16066:1061	CDD143636|875-1051:7.09e-70|DirectHit	CDD225025|839-1054:9.19e-34|DirectHit	CDD214485|840-1032:3.82e-94|DirectHit	CDD425528|867-1053:1.53e-92|DirectHit	CDD143637|875-1015:7.59e-35|DirectHit
7	8.A.85.1.7-OUT43426:787	CDD143636|519-706:2.67e-49|DirectHit	CDD225025|496-711:4.39e-28|DirectHit	CDD214485|520-684:3.01e-14|DirectHit	CDD425528|520-707:2.28e-16|DirectHit	CDD143637|520-664:1.71e-16|DirectHit
8	8.A.85.1.8-CZT99751:669	CDD143636|320-528:3.55e-24|DirectHit	CDD225025|317-529:1.46e-14|DirectHit	CDD214485|320-500:3.00e-07|DirectHit	CDD425528|316-530:2.4e-14|Rescued1	CDD143637|317-486:3.3e-11|Rescued1
9	8.A.85.1.9-P40145:1251	CDD143636|412-587:1.52e-51|981-1170:1.40e-48|DirectHit	CDD225025|411-573:1.26e-26|927-1160:1.02e-16|DirectHit	CDD214485|366-564:2.51e-60|944-1148:7.90e-51|DirectHit	CDD425528|405-589:7.52e-71|973-1172:1.49e-83|DirectHit	CDD143637|412-550:1.93e-40|981-1131:1.77e-36|DirectHit
10	8.A.85.2.1-M4VDZ8:483	CDD143636|244-424:1.78e-31|DirectHit	CDD225025|216-416:3.14e-17|DirectHit	CDD214485|248-401:5.03e-06|DirectHit	CDD425528|244-413:1.40e-10|DirectHit	CDD143637|244-387:3.60e-07|DirectHit
11	8.A.85.3.1-C0QCR7:571	CDD143636|Nohit	CDD225025|Nohit	CDD214485|Nohit	CDD425528|Nohit	CDD143637|Nohit
12	8.A.85.3.2-A3QE50:428	CDD143636|Nohit	CDD225025|Nohit	CDD214485|Nohit	CDD425528|Nohit	CDD143637|Nohit
13	8.A.85.3.3-WP_120737461:799	CDD143636|Nohit	CDD225025|Nohit	CDD214485|Nohit	CDD425528|Nohit	CDD143637|Nohit
14	8.A.85.9.5-MBB5116561:410	CDD143636|Nohit	CDD225025|Nohit	CDD214485|Nohit	CDD425528|Nohit	CDD143637|Nohit
