# CDD411230:  DirectHits:  10    Rescued Proteins:  4    Prots with Domain in 1.C.64:  14 (100.0% from a total of 14)
1	1.C.64.1.1-Q9RLG7:33	CDD411230|3-30:1.81e-05|DirectHit
2	1.C.64.1.2-I6T5P7:31	CDD411230|4-30:1.07e-06|DirectHit
3	1.C.64.1.3-EPU65115:32	CDD411230|5-31:2.14e-07|DirectHit
4	1.C.64.1.4-EMB84096:32	CDD411230|4-31:4.26e-08|DirectHit
5	1.C.64.1.5-Q65YW1:35	CDD411230|3-30:1.11e-08|DirectHit
6	1.C.64.1.7-WP_003606150:29	CDD411230|3-27:1.08e-05|DirectHit
7	1.C.64.1.8-WP_017176713:31	CDD411230|4-31:2.74e-08|DirectHit
8	1.C.64.1.9-AGQ28662:31	CDD411230|4-31:6.1e-09|Rescued1
9	1.C.64.1.10-T0UST0:33	CDD411230|4-31:2.23e-05|DirectHit
10	1.C.64.1.11-WP_000970380:30	CDD411230|4-30:8.7e-07|Rescued1
11	1.C.64.1.12-APQ43789:29	CDD411230|4-29:4.7e-05|Rescued1
12	1.C.64.1.13-Q6BF25:35	CDD411230|8-35:5.4e-05|Rescued1
13	1.C.64.1.14-MBA8650993:31	CDD411230|3-29:5.87e-10|DirectHit
14	1.C.64.1.15-WP_141754689:32	CDD411230|3-30:6.64e-07|DirectHit
