# CDD147504:  DirectHits:  3    Rescued Proteins:  5    Prots with Domain in 1.W.6:  8 (80.0% from a total of 10)
# CDD133855:  DirectHits:  3    Rescued Proteins:  5    Prots with Domain in 1.W.6:  8 (80.0% from a total of 10)
1	1.W.6.1.1-P04332:309	CDD147504|8-285:1.76e-178|DirectHit	CDD133855|1-308:0.0|DirectHit
2	1.W.6.1.2-RAI09449:358	CDD147504|24-272:1.13e-09|DirectHit	CDD133855|2-300:3.52e-12|DirectHit
3	1.W.6.1.3-QBZ69517:344	CDD147504|139-298:1.15e-07|DirectHit	CDD133855|154-298:2.07e-08|DirectHit
4	1.W.6.2.1-WP_147409661:309	CDD147504|23-261:0.0045|Rescued2	CDD133855|23-305:2.1e-05|Rescued2
5	1.W.6.2.2-WP_147409878:310	CDD147504|26-270:7.9e-07|Rescued2	CDD133855|26-303:0.00015|Rescued2
6	1.W.6.3.1-KLL03333:334	CDD147504|6-259:0.00094|Rescued1	CDD133855|6-316:0.00031|Rescued1
7	1.W.6.3.2-CFW92973:306	CDD147504|10-252:0.0088|Rescued2	CDD133855|10-252:0.0082|Rescued1
8	1.W.6.3.3-RPB18017:275	CDD147504|1-159:1.3e-26|Rescued2	CDD133855|59-214:0.00069|Rescued1
9	1.W.6.4.1-XP_018126179:700	CDD147504|Nohit	CDD133855|Nohit
10	1.W.6.4.2-XP_016293174:643	CDD147504|Nohit	CDD133855|Nohit
