# CDD227223:  DirectHits:  23    Rescued Proteins:  9    Prots with Domain in 8.A.43:  32 (88.9% from a total of 36)
# CDD404697:  DirectHits:  30    Rescued Proteins:  1    Prots with Domain in 8.A.43:  31 (86.1% from a total of 36)
# CDD275380:  DirectHits:  31    Rescued Proteins:  1    Prots with Domain in 8.A.43:  32 (88.9% from a total of 36)
# CDD411060:  DirectHits:  24    Rescued Proteins:  8    Prots with Domain in 8.A.43:  32 (88.9% from a total of 36)
# CDD238064:  DirectHits:  18    Rescued Proteins:  14    Prots with Domain in 8.A.43:  32 (88.9% from a total of 36)
# CDD275378:  DirectHits:  31    Rescued Proteins:  0    Prots with Domain in 8.A.43:  31 (86.1% from a total of 36)
1	8.A.43.1.1-B0LFQ8:1275	CDD275378|550-652:2.26e-25|550-631:3.52e-17|570-679:1.56e-32|594-700:1.64e-28|618-750:1.89e-25|690-797:2.43e-19|DirectHit	CDD275380|550-779:8.54e-59|550-756:2.43e-51|550-734:4.42e-41|571-799:2.60e-59|618-799:5.51e-37|DirectHit	CDD404697|550-604:3.83e-06|569-626:9.84e-12|593-652:8.56e-13|617-669:3.29e-10|664-723:1.08e-04|688-747:4.78e-05|711-771:1.99e-08|735-794:7.01e-05|DirectHit	CDD411060|551-652:1.93e-05|568-752:3.48e-24|DirectHit	CDD227223|560-759:1.91e-16|607-1015:1.12e-21|DirectHit	CDD238064|549-795:2.68e-13|DirectHit
2	8.A.43.1.2-F4A3W6:1742	CDD275378|429-534:1.68e-29|451-560:8.32e-32|475-583:3.01e-28|570-656:1.90e-17|999-1099:4.65e-26|1006-1081:2.17e-18|1020-1154:1.42e-31|1092-1201:1.88e-24|1118-1222:3.20e-20|DirectHit	CDD275380|429-662:6.36e-54|444-544:2.36e-21|475-663:8.01e-43|999-1234:3.99e-52|1006-1185:7.02e-39|1020-1226:3.99e-48|DirectHit	CDD404697|429-485:1.87e-04|452-509:2.56e-10|473-533:1.33e-12|497-557:3.65e-07|522-580:6.11e-05|569-627:3.06e-06|593-645:1.83e-10|999-1054:1.96e-05|1019-1078:2.42e-09|1042-1097:5.00e-06|1066-1124:6.85e-06|1090-1151:2.67e-06|1117-1174:2.33e-08|1139-1198:6.97e-07|DirectHit	CDD411060|454-645:8.05e-21|1006-1202:5.44e-16|DirectHit	CDD227223|410-633:2.75e-19|472-659:2.16e-20|999-1209:9.19e-11|1006-1229:3.61e-11|DirectHit	CDD238064|452-652:2.63e-05|DirectHit
3	8.A.43.1.3-O33932:567	CDD275378|95-177:1.88e-17|98-199:6.01e-21|142-243:2.09e-18|164-265:1.50e-17|208-289:5.52e-05|DirectHit	CDD275380|94-291:1.50e-33|95-266:1.25e-33|95-252:1.84e-28|100-266:8.98e-30|120-267:4.56e-25|DirectHit	CDD404697|83-130:1.55e-04|97-152:2.59e-06|140-196:2.25e-06|163-218:1.94e-07|185-240:3.80e-04|DirectHit	CDD411060|85-241:4.27e-22|101-263:4.18e-24|117-274:1.50e-20|DirectHit	CDD227223|38-357:1.64e-25|96-293:2.24e-08|DirectHit	CDD238064|34-299:6.6e-32|Rescued1
4	8.A.43.1.4-Q8WRE3:576	CDD275378|1-108:3.92e-11|1-96:9.58e-11|19-217:3.96e-10|174-266:3.32e-12|DirectHit	CDD275380|1-203:2.49e-12|5-264:2.91e-24|19-265:6.20e-11|DirectHit	CDD404697|2-50:2.48e-06|18-95:4.15e-05|179-216:6.44e-04|180-240:1.55e-06|DirectHit	CDD411060|1-336:1.5e-08|Rescued1	CDD227223|1-347:2.7e-09|Rescued1	CDD238064|1-355:5.1e-09|Rescued1
5	8.A.43.1.5-Q92EV6:1349	CDD275378|87-196:1.73e-09|DirectHit	CDD275380|75-203:7.55e-11|75-232:1.83e-10|84-203:1.37e-10|110-232:9.58e-07|DirectHit	CDD404697|85-140:7.31e-06|DirectHit	CDD411060|15-220:8.8e-09|Rescued1	CDD227223|1-263:2.39e-23|DirectHit	CDD238064|15-269:4.9e-08|Rescued1
6	8.A.43.1.6-Q9VGH2:425	CDD275378|69-161:3.42e-09|97-225:8.02e-15|121-246:5.31e-13|154-261:1.26e-10|DirectHit	CDD275380|69-261:2.41e-22|69-225:1.31e-17|70-261:1.01e-21|71-261:2.94e-20|71-256:7.17e-20|DirectHit	CDD404697|69-131:7.55e-05|96-161:3.02e-04|184-222:4.39e-04|186-245:2.38e-06|DirectHit	CDD411060|73-278:2.11e-06|DirectHit	CDD227223|59-264:2.62e-06|DirectHit	CDD238064|21-306:2.5e-10|Rescued1
7	8.A.43.1.7-C3XYZ1:1016	CDD275378|12-113:1.05e-18|12-89:1.24e-16|28-131:3.51e-15|529-622:4.09e-20|529-598:9.16e-18|537-640:5.27e-16|DirectHit	CDD275380|12-162:3.33e-17|12-146:2.95e-14|18-130:1.35e-14|528-639:9.68e-16|529-671:1.05e-16|529-655:2.42e-15|DirectHit	CDD404697|20-62:3.05e-09|27-86:2.93e-09|50-111:3.60e-04|529-571:1.09e-09|536-595:4.99e-10|DirectHit	CDD411060|24-130:3.05e-05|533-639:4.78e-05|DirectHit	CDD227223|3-205:2.6e-10|440-712:3.7e-09|Rescued1	CDD238064|4-209:2.2e-09|474-689:4.1e-09|Rescued1
8	8.A.43.1.8-Q6ZSA7:311	CDD275378|60-162:6.04e-19|60-141:1.16e-10|80-184:1.39e-24|104-213:5.04e-24|DirectHit	CDD275380|60-209:7.44e-29|60-211:9.42e-25|80-210:5.96e-27|83-198:2.90e-22|DirectHit	CDD404697|81-138:2.74e-07|103-161:9.71e-11|151-210:1.08e-06|DirectHit	CDD411060|33-256:2.9e-14|Rescued1	CDD227223|83-225:1.53e-05|DirectHit	CDD238064|33-262:2.5e-17|Rescued1
9	8.A.43.1.9-O00206:839	CDD275378|50-131:3.12e-15|56-190:6.54e-26|333-435:4.01e-08|353-456:3.74e-10|424-535:1.58e-18|473-583:3.18e-15|DirectHit	CDD275380|48-190:5.31e-22|56-236:5.97e-23|57-224:7.52e-25|349-519:1.00e-17|350-535:2.52e-26|372-579:2.75e-26|375-579:2.80e-26|DirectHit	CDD404697|57-114:2.48e-08|78-131:6.47e-08|102-187:3.85e-07|151-202:3.80e-05|399-458:4.99e-04|471-532:1.14e-04|DirectHit	CDD411060|76-190:1.10e-07|399-561:2.89e-10|DirectHit	CDD227223|28-190:2.48e-09|344-549:2.48e-07|DirectHit	CDD238064|55-195:2.87e-04|152-456:8.60e-05|372-581:4.58e-04|DirectHit
10	8.A.43.1.10-Q86WK6:493	CDD275378|66-171:6.08e-30|66-125:1.65e-13|88-200:5.66e-28|112-225:1.38e-23|DirectHit	CDD275380|66-225:4.18e-36|66-223:1.18e-33|66-224:5.71e-33|66-208:1.04e-30|88-223:7.98e-27|DirectHit	CDD404697|66-122:9.79e-11|86-146:8.10e-12|110-170:1.69e-11|136-197:2.75e-07|DirectHit	CDD411060|66-195:1.21e-05|66-174:1.25e-04|83-238:7.48e-10|DirectHit	CDD227223|51-265:1.36e-10|66-242:4.50e-16|DirectHit	CDD238064|23-198:9.42e-06|DirectHit
