# CDD407168:  DirectHits:  11    Rescued Proteins:  1    Prots with Domain in 1.E.18:  12 (100.0% from a total of 12)
1	1.E.18.1.1-Q38134:75	CDD407168|2-66:5.71e-19|DirectHit
2	1.E.18.1.2-Q9G047:77	CDD407168|3-70:3.00e-12|DirectHit
3	1.E.18.1.3-B0MAX8:67	CDD407168|7-61:3.94e-07|DirectHit
4	1.E.18.1.4-I7H2G5:79	CDD407168|3-70:4.28e-13|DirectHit
5	1.E.18.1.5-Q855S6:85	CDD407168|3-73:5.30e-09|DirectHit
6	1.E.18.1.6-F1TVG1:133	CDD407168|3-64:2.68e-05|DirectHit
7	1.E.18.1.7-A9WPU4:81	CDD407168|3-72:5.29e-18|DirectHit
8	1.E.18.1.8-C7GYR9:94	CDD407168|3-67:7.7e-08|Rescued1
9	1.E.18.1.9-K8XN39:168	CDD407168|86-155:2.77e-08|DirectHit
10	1.E.18.1.10-M9MU75:135	CDD407168|73-123:8.12e-05|DirectHit
11	1.E.18.1.11-ERG63474:80	CDD407168|3-64:2.69e-07|DirectHit
12	1.E.18.1.12-WP_298535700:78	CDD407168|19-69:5.98e-04|DirectHit
