# CDD223930:  DirectHits:  10    Rescued Proteins:  2    Prots with Domain in 2.A.109:  12 (100.0% from a total of 12)
# CDD427479:  DirectHits:  11    Rescued Proteins:  1    Prots with Domain in 2.A.109:  12 (100.0% from a total of 12)
1	2.A.109.1.1-Q7B1W8:346	CDD427479|73-301:7.29e-33|DirectHit	CDD223930|55-344:9.99e-55|DirectHit
2	2.A.109.1.2-F0N2E7:323	CDD427479|85-290:1.41e-53|DirectHit	CDD223930|57-320:3.21e-61|DirectHit
3	2.A.109.1.3-B5UIP4:263	CDD427479|35-216:4.48e-43|DirectHit	CDD223930|14-256:6.27e-50|DirectHit
4	2.A.109.1.4-O34997:324	CDD427479|74-263:2.32e-45|DirectHit	CDD223930|55-312:2.36e-58|DirectHit
5	2.A.109.1.5-I3XAB3:210	CDD427479|13-192:2.43e-31|DirectHit	CDD223930|1-208:1.28e-39|DirectHit
6	2.A.109.1.6-I1HMH4:382	CDD427479|142-345:3.69e-49|DirectHit	CDD223930|140-379:2.07e-47|DirectHit
7	2.A.109.1.7-P42601:321	CDD427479|80-282:1.67e-50|DirectHit	CDD223930|54-320:1.04e-62|DirectHit
8	2.A.109.2.1-Q7UHX7:286	CDD427479|33-227:9.20e-37|DirectHit	CDD223930|19-277:8.19e-30|DirectHit
9	2.A.109.2.2-Q7URC1:300	CDD427479|43-263:1.10e-37|DirectHit	CDD223930|33-295:2.79e-53|DirectHit
10	2.A.109.2.3-L5DDD7:896	CDD427479|383-573:5.30e-53|DirectHit	CDD223930|366-606:5.92e-100|DirectHit
11	2.A.109.3.1-C9RH03:341	CDD427479|37-307:1.8e-25|Rescued1	CDD223930|14-337:8.2e-06|Rescued1
12	2.A.109.3.2-L7KNF9:399	CDD427479|239-320:4.01e-04|DirectHit	CDD223930|28-358:2.2e-05|Rescued1
