# CDD239409:  DirectHits:  20    Rescued Proteins:  12    Prots with Domain in 8.A.40:  32 (76.2% from a total of 42)
# CDD239419:  DirectHits:  18    Rescued Proteins:  15    Prots with Domain in 8.A.40:  33 (78.6% from a total of 42)
# CDD239401:  DirectHits:  23    Rescued Proteins:  10    Prots with Domain in 8.A.40:  33 (78.6% from a total of 42)
# CDD239408:  DirectHits:  20    Rescued Proteins:  13    Prots with Domain in 8.A.40:  33 (78.6% from a total of 42)
# CDD425616:  DirectHits:  34    Rescued Proteins:  7    Prots with Domain in 8.A.40:  41 (97.6% from a total of 42)
# CDD239418:  DirectHits:  20    Rescued Proteins:  13    Prots with Domain in 8.A.40:  33 (78.6% from a total of 42)
1	8.A.40.1.1-P60033:236	CDD425616|10-228:7.57e-49|DirectHit	CDD239401|113-202:1.24e-08|DirectHit	CDD239408|113-177:0.0041|Rescued1	CDD239409|110-236:0.0064|Rescued2	CDD239418|113-236:0.0089|Rescued2	CDD239419|121-198:0.0065|Rescued1
2	8.A.40.1.2-P41732:249	CDD425616|15-239:1.50e-53|DirectHit	CDD239401|110-213:1.31e-20|DirectHit	CDD239408|110-175:1.43e-09|DirectHit	CDD239409|110-213:9.59e-14|DirectHit	CDD239418|110-212:3.08e-11|DirectHit	CDD239419|110-212:1.70e-14|DirectHit
3	8.A.40.1.3-P23942:346	CDD425616|16-277:2.69e-26|DirectHit	CDD239401|120-262:5.22e-12|DirectHit	CDD239408|126-224:1.82e-13|DirectHit	CDD239409|138-257:6.11e-05|DirectHit	CDD239418|120-178:1.03e-09|DirectHit	CDD239419|120-214:1.63e-06|DirectHit
4	8.A.40.1.4-Q24188:208	CDD425616|8-196:1.48e-17|DirectHit	CDD239401|109-169:8.24e-18|DirectHit	CDD239408|109-172:8.1e-07|Rescued1	CDD239409|111-170:1.6e-09|Rescued1	CDD239418|99-166:1.56e-05|DirectHit	CDD239419|93-170:1.6e-09|Rescued1
5	8.A.40.1.5-G4VD44:225	CDD425616|11-214:8.43e-23|DirectHit	CDD239401|107-191:9.78e-20|DirectHit	CDD239408|107-166:2.19e-10|DirectHit	CDD239409|118-191:7.02e-04|DirectHit	CDD239418|121-189:1.28e-07|DirectHit	CDD239419|107-191:2.00e-12|DirectHit
6	8.A.40.1.6-Q9U1L0:302	CDD425616|43-289:1.16e-28|DirectHit	CDD239401|142-265:1.65e-11|DirectHit	CDD239408|168-265:3.18e-08|DirectHit	CDD239409|164-264:1.52e-04|DirectHit	CDD239418|162-265:9.77e-09|DirectHit	CDD239419|149-265:7.25e-10|DirectHit
7	8.A.40.1.7-Q7JZW3:229	CDD425616|8-214:1.42e-36|DirectHit	CDD239401|104-189:1.55e-22|DirectHit	CDD239408|125-189:1.89e-06|DirectHit	CDD239409|137-186:3.46e-05|DirectHit	CDD239418|137-189:1.71e-04|DirectHit	CDD239419|102-198:2.4e-06|Rescued1
8	8.A.40.1.8-Q9D8C2:204	CDD425616|55-187:7.09e-12|DirectHit	CDD239401|111-154:0.0069|Rescued1	CDD239408|111-154:0.0016|Rescued1	CDD239409|103-157:0.0017|Rescued2	CDD239418|111-154:0.0069|Rescued1	CDD239419|111-154:0.007|Rescued1
9	8.A.40.1.9-P21926:228	CDD425616|10-219:3.42e-38|DirectHit	CDD239401|111-193:3.8e-07|Rescued1	CDD239408|111-199:0.0063|Rescued2	CDD239409|110-207:0.0089|Rescued2	CDD239418|111-203:0.0064|Rescued2	CDD239419|111-203:0.0063|Rescued2
10	8.A.40.1.10-Q9H1Z9:355	CDD425616|76-305:1.38e-35|DirectHit	CDD239401|173-291:1.58e-15|DirectHit	CDD239408|178-256:5.09e-09|DirectHit	CDD239409|192-288:9.33e-09|DirectHit	CDD239418|204-291:1.12e-05|DirectHit	CDD239419|182-291:6.20e-14|DirectHit
