# CDD370773:  DirectHits:  8    Rescued Proteins:  2    Prots with Domain in 9.B.263:  10 (100.0% from a total of 10)
1	9.B.263.1.1-WP_092962568:317	CDD370773|46-237:1.51e-05|DirectHit
2	9.B.263.1.2-WP_085402847:325	CDD370773|33-236:5.1e-07|Rescued1
3	9.B.263.1.3-WP_156468100:328	CDD370773|33-304:1.9e-05|Rescued1
4	9.B.263.2.1-WP_010245768:305	CDD370773|13-296:1.08e-17|DirectHit
5	9.B.263.2.2-WP_122628452:318	CDD370773|17-306:9.25e-52|DirectHit
6	9.B.263.2.3-WP_028830328:308	CDD370773|24-298:9.52e-25|DirectHit
7	9.B.263.2.4-WP_013048799:317	CDD370773|16-306:4.37e-34|DirectHit
8	9.B.263.2.5-KAF0209472:343	CDD370773|75-307:6.02e-13|DirectHit
9	9.B.263.2.6-PIE62953:310	CDD370773|29-297:2.49e-22|DirectHit
10	9.B.263.2.7-RZD16788:330	CDD370773|84-316:6.37e-10|DirectHit
