# CDD225217:  DirectHits:  8    Rescued Proteins:  7    Prots with Domain in 9.B.217:  15 (83.3% from a total of 18)
# CDD433150:  DirectHits:  8    Rescued Proteins:  5    Prots with Domain in 9.B.217:  13 (72.2% from a total of 18)
1	9.B.217.1.1-P50738:218	CDD225217|1-218:1.52e-55|DirectHit	CDD433150|28-201:2.87e-30|DirectHit
2	9.B.217.1.2-T1Y5L2:415	CDD225217|116-411:2.44e-75|DirectHit	CDD433150|204-388:1.00e-19|DirectHit
3	9.B.217.1.3-WP_067877846:399	CDD225217|45-293:1.75e-18|DirectHit	CDD433150|99-290:2.66e-46|DirectHit
4	9.B.217.1.4-Q188Z4:238	CDD225217|5-188:3.07e-22|DirectHit	CDD433150|29-193:2.39e-43|DirectHit
5	9.B.217.1.5-W8P2Q7:234	CDD225217|7-227:5.27e-41|DirectHit	CDD433150|31-206:9.65e-26|DirectHit
6	9.B.217.1.6-M0JRF8:344	CDD225217|46-324:3.90e-34|DirectHit	CDD433150|103-299:1.33e-39|DirectHit
7	9.B.217.1.7-WP_045464908:756	CDD225217|301-491:3.68e-17|DirectHit	CDD433150|337-503:9.63e-20|DirectHit
8	9.B.217.1.8-AKM77856:222	CDD225217|3-210:5.51e-07|DirectHit	CDD433150|28-209:4.39e-07|DirectHit
9	9.B.217.2.1-B5IGQ4:240	CDD225217|7-229:1.3e-05|Rescued1	CDD433150|35-208:0.00055|Rescued1
10	9.B.217.2.2-WP_019177721:233	CDD225217|7-224:0.0064|Rescued2	CDD433150|47-201:0.0072|Rescued1
11	9.B.217.2.3-WP_062551807:298	CDD225217|25-266:2e-05|Rescued2	CDD433150|55-219:0.00014|Rescued2
12	9.B.217.2.4-WP_048112542:244	CDD225217|5-214:0.00037|Rescued1	CDD433150|34-213:0.0025|Rescued1
13	9.B.217.2.5-Q5CBR3:265	CDD225217|Nohit	CDD433150|Nohit
14	9.B.217.2.6-A8QVV1:337	CDD225217|63-315:0.0059|Rescued1	CDD433150|193-311:0.0045|Rescued2
15	9.B.217.2.8-Q8FPP0:350	CDD225217|Nohit	CDD433150|Nohit
16	9.B.217.2.9-H6REA5:299	CDD225217|Nohit	CDD433150|Nohit
17	9.B.217.2.10-Q5HQQ3:286	CDD225217|118-264:3.1e-07|Rescued2	CDD433150|Nohit
18	9.B.217.2.11-G0LLK1:327	CDD225217|55-272:1.5e-06|Rescued2	CDD433150|Nohit
