# CDD273290:  DirectHits:  32    Rescued Proteins:  0    Prots with Domain in 2.A.31:  32 (100.0% from a total of 32)
# CDD425961:  DirectHits:  32    Rescued Proteins:  0    Prots with Domain in 2.A.31:  32 (100.0% from a total of 32)
# CDD429542:  DirectHits:  20    Rescued Proteins:  2    Prots with Domain in 2.A.31:  22 (68.8% from a total of 32)
1	2.A.31.1.1-P02730:911	CDD425961|378-839:0.0|DirectHit	CDD273290|58-910:0.0|DirectHit	CDD429542|86-322:2.54e-126|DirectHit
2	2.A.31.1.2-P04920:1241	CDD425961|680-1167:0.0|DirectHit	CDD273290|324-1240:0.0|DirectHit	CDD429542|359-613:5.92e-126|DirectHit
3	2.A.31.1.3-P48751:1232	CDD425961|682-1161:0.0|DirectHit	CDD273290|322-1231:0.0|DirectHit	CDD429542|357-612:1.56e-125|DirectHit
4	2.A.31.1.4-P32847:918	CDD425961|367-848:0.0|DirectHit	CDD273290|80-918:0.0|DirectHit	CDD429542|107-309:9.16e-58|DirectHit
5	2.A.31.1.5-Q8NBS3:891	CDD425961|341-834:0.0|DirectHit	CDD273290|247-888:7.90e-90|DirectHit	CDD429542|82-294:0.0048|Rescued1
6	2.A.31.2.1-Q9R1N3:1218	CDD425961|584-1092:0.0|DirectHit	CDD273290|118-1139:0.0|DirectHit	CDD429542|146-529:5.30e-113|DirectHit
7	2.A.31.2.2-Q9JI66:1079	CDD425961|441-956:0.0|DirectHit	CDD273290|109-1003:0.0|DirectHit	CDD429542|137-381:4.04e-116|DirectHit
8	2.A.31.2.3-Q5DTL9:1118	CDD425961|481-989:0.0|DirectHit	CDD273290|118-1061:0.0|DirectHit	CDD429542|146-428:2.07e-121|DirectHit
9	2.A.31.2.4-Q2Y0W8:1093	CDD425961|450-958:0.0|DirectHit	CDD273290|117-1005:0.0|DirectHit	CDD429542|145-397:3.60e-137|DirectHit
10	2.A.31.2.5-Q9GKY1:955	CDD425961|356-863:0.0|DirectHit	CDD273290|53-910:0.0|DirectHit	CDD429542|80-295:4.24e-51|DirectHit
11	2.A.31.2.6-Q9VM32:1030	CDD425961|412-899:0.0|DirectHit	CDD273290|71-947:0.0|DirectHit	CDD429542|98-359:5.88e-105|DirectHit
12	2.A.31.2.7-Q8I8G6:1198	CDD425961|476-971:0.0|DirectHit	CDD273290|113-1041:0.0|DirectHit	CDD429542|140-421:9.38e-103|DirectHit
13	2.A.31.2.8-Q9BY07:1137	CDD425961|493-1023:0.0|DirectHit	CDD273290|114-1070:0.0|DirectHit	CDD429542|141-401:1.54e-134|DirectHit
14	2.A.31.2.9-Q3ZMH2:1082	CDD425961|445-959:0.0|DirectHit	CDD273290|113-1006:0.0|DirectHit	CDD429542|141-385:4.00e-119|DirectHit
15	2.A.31.2.10-B3WFV9:1229	CDD425961|496-1007:0.0|DirectHit	CDD273290|86-1075:0.0|DirectHit	CDD429542|109-434:2.03e-123|DirectHit
16	2.A.31.2.11-Q9Y6M7:1214	CDD425961|580-1088:0.0|DirectHit	CDD273290|113-1135:0.0|DirectHit	CDD429542|141-525:1.89e-112|DirectHit
17	2.A.31.2.12-Q9Y6R1:1079	CDD425961|441-956:0.0|DirectHit	CDD273290|109-1003:0.0|DirectHit	CDD429542|137-381:1.31e-117|DirectHit
18	2.A.31.2.13-Q96Q91:983	CDD425961|384-891:0.0|DirectHit	CDD273290|57-938:0.0|DirectHit	CDD429542|108-323:1.55e-49|DirectHit
19	2.A.31.2.14-Q6U841:1118	CDD425961|481-989:0.0|DirectHit	CDD273290|118-1061:0.0|DirectHit	CDD429542|146-428:1.51e-121|DirectHit
20	2.A.31.2.15-AQX43455:1194	CDD425961|464-955:0.0|DirectHit	CDD273290|104-1010:0.0|DirectHit	CDD429542|132-410:2.22e-105|DirectHit
21	2.A.31.2.16-Q1A708:1214	CDD425961|517-1011:0.0|DirectHit	CDD273290|123-1079:0.0|DirectHit	CDD429542|152-458:6.25e-118|DirectHit
22	2.A.31.2.17-MBC19052:678	CDD425961|175-617:3.25e-172|DirectHit	CDD273290|76-660:5.96e-168|DirectHit	CDD429542|1-157:2.7e-10|Rescued1
23	2.A.31.2.18-WP_117314592:521	CDD425961|15-455:0.0|DirectHit	CDD273290|5-506:2.13e-158|DirectHit	CDD429542|Nohit
24	2.A.31.2.19-WP_276075326:522	CDD425961|6-460:1.66e-167|DirectHit	CDD273290|4-510:6.10e-145|DirectHit	CDD429542|Nohit
25	2.A.31.2.20-RYH23693:373	CDD425961|59-341:1.17e-53|DirectHit	CDD273290|59-341:3.49e-47|DirectHit	CDD429542|Nohit
26	2.A.31.3.1-Q8VYR7:704	CDD425961|7-549:1.13e-61|DirectHit	CDD273290|4-606:2.28e-64|DirectHit	CDD429542|Nohit
27	2.A.31.3.2-P53838:576	CDD425961|61-475:1.28e-64|DirectHit	CDD273290|61-554:1.65e-50|DirectHit	CDD429542|Nohit
28	2.A.31.3.3-Q93Z13:732	CDD425961|9-548:2.19e-57|DirectHit	CDD273290|9-605:8.77e-57|DirectHit	CDD429542|Nohit
29	2.A.31.3.4-A5JUZ5:714	CDD425961|7-551:1.60e-53|DirectHit	CDD273290|4-608:2.79e-54|DirectHit	CDD429542|Nohit
30	2.A.31.3.5-M0ULF4:666	CDD425961|7-548:1.40e-75|DirectHit	CDD273290|7-607:6.33e-67|DirectHit	CDD429542|Nohit
31	2.A.31.3.6-D5LG95:701	CDD425961|7-549:7.01e-62|DirectHit	CDD273290|4-606:5.21e-62|DirectHit	CDD429542|Nohit
32	2.A.31.3.7-MCP8718963:568	CDD425961|14-426:6.78e-70|DirectHit	CDD273290|14-541:1.84e-58|DirectHit	CDD429542|Nohit
