# CDD428568:  DirectHits:  13    Rescued Proteins:  0    Prots with Domain in 9.B.124:  13 (100.0% from a total of 13)
# CDD225694:  DirectHits:  13    Rescued Proteins:  0    Prots with Domain in 9.B.124:  13 (100.0% from a total of 13)
1	9.B.124.1.1-P64592:118	CDD428568|11-113:2.09e-33|DirectHit	CDD225694|1-117:1.25e-38|DirectHit
2	9.B.124.1.2-P64591:121	CDD428568|11-117:2.24e-38|DirectHit	CDD225694|1-118:3.59e-42|DirectHit
3	9.B.124.1.3-H0KI06:128	CDD428568|11-111:9.75e-41|DirectHit	CDD225694|1-117:1.56e-35|DirectHit
4	9.B.124.1.4-G2GUD4:130	CDD428568|12-115:4.34e-17|DirectHit	CDD225694|2-115:6.83e-21|DirectHit
5	9.B.124.1.5-I3TME4:191	CDD428568|77-186:9.67e-33|DirectHit	CDD225694|71-187:1.57e-30|DirectHit
6	9.B.124.1.6-D1BTK6:142	CDD428568|14-126:1.60e-25|DirectHit	CDD225694|11-128:2.85e-18|DirectHit
7	9.B.124.1.7-G8UJK3:337	CDD428568|11-127:1.67e-32|DirectHit	CDD225694|1-131:1.73e-27|DirectHit
8	9.B.124.1.8-H3MNZ0:191	CDD428568|15-134:6.97e-22|DirectHit	CDD225694|5-143:7.56e-18|DirectHit
9	9.B.124.1.9-C7T8Y9:328	CDD428568|20-108:2.20e-06|180-285:9.10e-06|DirectHit	CDD225694|8-115:1.70e-05|DirectHit
10	9.B.124.1.10-AKM80210:231	CDD428568|84-200:2.30e-16|DirectHit	CDD225694|84-201:2.15e-14|DirectHit
11	9.B.124.2.1-F4QRL0:135	CDD428568|11-126:7.76e-12|DirectHit	CDD225694|7-126:4.08e-11|DirectHit
12	9.B.124.2.2-B7MI53:146	CDD428568|7-133:4.06e-18|DirectHit	CDD225694|1-139:4.27e-32|DirectHit
13	9.B.124.2.3-V4PBP8:150	CDD428568|5-138:1.34e-08|DirectHit	CDD225694|5-140:4.36e-05|DirectHit
