# CDD397850:  DirectHits:  19    Rescued Proteins:  1    Prots with Domain in 1.C.2:  20 (100.0% from a total of 20)
# CDD397849:  DirectHits:  12    Rescued Proteins:  2    Prots with Domain in 1.C.2:  14 (70.0% from a total of 20)
# CDD271151:  DirectHits:  11    Rescued Proteins:  3    Prots with Domain in 1.C.2:  14 (70.0% from a total of 20)
1	1.C.2.1.1-P0A367:1176	CDD397850|48-251:5.97e-28|DirectHit	CDD397849|470-607:1.53e-55|DirectHit	CDD271151|462-605:1.56e-58|DirectHit
2	1.C.2.1.2-P05519:1136	CDD397850|69-268:1.39e-16|DirectHit	CDD397849|480-623:1.98e-35|DirectHit	CDD271151|472-623:8.06e-33|DirectHit
3	1.C.2.1.3-P0A370:1155	CDD397850|48-251:6.56e-28|DirectHit	CDD397849|471-608:7.70e-55|DirectHit	CDD271151|463-606:6.89e-58|DirectHit
4	1.C.2.1.4-D3XF72:1171	CDD397850|48-251:1.70e-28|DirectHit	CDD397849|470-608:4.21e-39|DirectHit	CDD271151|462-608:6.44e-44|DirectHit
5	1.C.2.1.5-Q8KZL7:1144	CDD397850|85-289:5.02e-27|DirectHit	CDD397849|529-666:1.59e-49|DirectHit	CDD271151|521-666:1.20e-56|DirectHit
6	1.C.2.1.6-B3LEP7:1164	CDD397850|86-289:4.38e-30|DirectHit	CDD397849|511-652:2.34e-34|DirectHit	CDD271151|502-652:1.63e-45|DirectHit
7	1.C.2.1.7-P0A380:644	CDD397850|83-287:5.02e-26|DirectHit	CDD397849|509-644:4.12e-46|DirectHit	CDD271151|502-644:3.43e-50|DirectHit
8	1.C.2.1.8-Q6BE09:825	CDD397850|114-319:1.60e-19|DirectHit	CDD397849|540-673:7.66e-36|DirectHit	CDD271151|532-674:8.07e-46|DirectHit
9	1.C.2.1.9-KAG5762217:502	CDD397850|49-206:2.56e-16|DirectHit	CDD397849|Nohit	CDD271151|Nohit
10	1.C.2.1.10-KTB31832:617	CDD397850|268-461:1.79e-15|DirectHit	CDD397849|Nohit	CDD271151|Nohit
11	1.C.2.1.11-WP_165371440:576	CDD397850|178-371:5.3e-08|Rescued1	CDD397849|Nohit	CDD271151|Nohit
12	1.C.2.1.13-AWG87247:438	CDD397850|45-250:6.20e-05|DirectHit	CDD397849|Nohit	CDD271151|Nohit
13	1.C.2.1.14-WP_132821133:700	CDD397850|114-214:6.33e-08|DirectHit	CDD397849|Nohit	CDD271151|Nohit
14	1.C.2.1.15-KAB2896819:639	CDD397850|95-349:1.14e-14|DirectHit	CDD397849|Nohit	CDD271151|Nohit
15	1.C.2.2.1-P21256:643	CDD397850|56-239:9.04e-20|DirectHit	CDD397849|531-629:0.0077|Rescued1	CDD271151|531-629:0.0082|Rescued1
16	1.C.2.2.2-P21254:633	CDD397850|48-262:5.75e-27|DirectHit	CDD397849|494-628:3.18e-09|DirectHit	CDD271151|543-628:0.0046|Rescued1
17	1.C.2.2.3-Q9ZIU5:750	CDD397850|75-239:1.68e-17|DirectHit	CDD397849|535-633:1.1e-33|Rescued2	CDD271151|535-633:1e-33|Rescued2
18	1.C.2.3.1-Q45755:803	CDD397850|104-319:1.02e-06|DirectHit	CDD397849|546-692:2.35e-23|DirectHit	CDD271151|527-692:4.61e-21|DirectHit
19	1.C.2.3.2-R4I3J1:1245	CDD397850|91-327:2.18e-10|DirectHit	CDD397849|562-695:1.90e-28|DirectHit	CDD271151|554-695:2.23e-23|DirectHit
20	1.C.2.3.3-P56955:1220	CDD397850|89-311:3.51e-17|DirectHit	CDD397849|541-670:1.05e-27|DirectHit	CDD271151|526-670:9.15e-23|DirectHit
