# CDD395510:  DirectHits:  7    Rescued Proteins:  0    Prots with Domain in 9.B.17:  7 (63.6% from a total of 11)
1	9.B.17.1.1-O95292:243	CDD395510|8-111:2.28e-36|DirectHit
2	9.B.17.1.2-NP_199529:220	CDD395510|9-116:1.07e-32|DirectHit
3	9.B.17.1.3-XP_038149345:523	CDD395510|331-432:1.09e-18|DirectHit
4	9.B.17.1.4-KAF5153245:224	CDD395510|4-107:7.35e-26|DirectHit
5	9.B.17.1.5-XP_011780622:216	CDD395510|4-101:7.74e-11|DirectHit
6	9.B.17.1.6-RUP43870:392	CDD395510|3-65:6.56e-15|DirectHit
7	9.B.17.1.7-XP_016674829:267	CDD395510|83-187:2.14e-24|DirectHit
8	9.B.17.2.1-Q92503:715	CDD395510|Nohit
9	9.B.17.2.2-Q9UDX3:406	CDD395510|Nohit
10	9.B.17.2.3-Q9H3P7:528	CDD395510|Nohit
11	9.B.17.2.4-Q9BQS8:1478	CDD395510|Nohit
