# CDD223740:  DirectHits:  36    Rescued Proteins:  7    Prots with Domain in 1.A.23:  43 (97.7% from a total of 44)
# CDD425948:  DirectHits:  39    Rescued Proteins:  5    Prots with Domain in 1.A.23:  44 (100.0% from a total of 44)
# CDD182386:  DirectHits:  22    Rescued Proteins:  22    Prots with Domain in 1.A.23:  44 (100.0% from a total of 44)
1	1.A.23.1.1-P77338:1120	CDD425948|888-1085:5.15e-66|DirectHit	CDD223740|795-1109:1.35e-42|DirectHit	CDD182386|885-1102:1.32e-18|DirectHit
2	1.A.23.1.2-Q9EV03:1106	CDD425948|879-1075:3.92e-56|DirectHit	CDD223740|789-1097:9.40e-36|DirectHit	CDD182386|836-1090:5.83e-12|DirectHit
3	1.A.23.1.3-P39285:1107	CDD425948|876-1073:2.30e-61|DirectHit	CDD223740|786-1102:1.76e-36|DirectHit	CDD182386|833-1087:4.39e-12|DirectHit
4	1.A.23.1.4-M4V7W7:571	CDD425948|325-525:6.82e-40|DirectHit	CDD223740|226-545:6.40e-30|DirectHit	CDD182386|272-530:1.74e-10|DirectHit
5	1.A.23.1.5-WP_133133036:952	CDD425948|731-924:1.47e-39|DirectHit	CDD223740|680-924:1.62e-28|DirectHit	CDD182386|718-924:9.26e-11|DirectHit
6	1.A.23.2.1-P0C0S1:286	CDD425948|72-267:6.61e-61|DirectHit	CDD223740|15-286:1.66e-58|DirectHit	CDD182386|1-286:0.0|DirectHit
7	1.A.23.2.2-D7FD61:274	CDD425948|74-257:1.02e-42|DirectHit	CDD223740|4-273:1.05e-33|DirectHit	CDD182386|51-268:8.59e-40|DirectHit
8	1.A.23.2.3-ALM14486:462	CDD425948|233-456:1.07e-11|DirectHit	CDD223740|176-461:9.1e-05|Rescued1	CDD182386|195-461:4.59e-05|DirectHit
9	1.A.23.2.4-YP_009052121:261	CDD425948|62-201:2.03e-17|DirectHit	CDD223740|13-253:5.38e-12|DirectHit	CDD182386|62-203:4.31e-06|DirectHit
10	1.A.23.3.1-O34897:267	CDD425948|69-261:1.33e-55|DirectHit	CDD223740|4-261:4.09e-47|DirectHit	CDD182386|13-263:4.29e-12|DirectHit
11	1.A.23.3.2-P75783:741	CDD425948|517-714:1.55e-41|DirectHit	CDD223740|437-723:3.12e-32|DirectHit	CDD182386|457-722:1.3e-18|Rescued1
12	1.A.23.3.3-P42531:491	CDD425948|30-238:3.60e-29|DirectHit	CDD223740|3-238:2.57e-31|DirectHit	CDD182386|24-144:5.10e-07|DirectHit
13	1.A.23.3.4-WP_004567541:334	CDD425948|113-310:6.91e-37|DirectHit	CDD223740|96-316:1.14e-38|DirectHit	CDD182386|91-316:9.8e-15|Rescued1
