# CDD273830:  DirectHits:  31    Rescued Proteins:  1    Prots with Domain in 1.B.17:  32 (100.0% from a total of 32)
# CDD224455:  DirectHits:  32    Rescued Proteins:  0    Prots with Domain in 1.B.17:  32 (100.0% from a total of 32)
# CDD396757:  DirectHits:  32    Rescued Proteins:  0    Prots with Domain in 1.B.17:  32 (100.0% from a total of 32)
# CDD273829:  DirectHits:  32    Rescued Proteins:  0    Prots with Domain in 1.B.17:  32 (100.0% from a total of 32)
# CDD182103:  DirectHits:  18    Rescued Proteins:  14    Prots with Domain in 1.B.17:  32 (100.0% from a total of 32)
1	1.B.17.1.1-P02930:493	CDD224455|25-438:2.12e-78|31-223:7.16e-12|232-456:4.05e-11|DirectHit	CDD273829|21-443:5.34e-145|DirectHit	CDD396757|30-209:3.13e-20|236-427:6.35e-22|DirectHit	CDD273830|25-427:1.71e-20|DirectHit	CDD182103|127-427:6.26e-04|DirectHit
2	1.B.17.1.2-P23598:462	CDD224455|1-440:7.51e-48|DirectHit	CDD273829|20-444:3.41e-146|DirectHit	CDD396757|29-216:4.74e-12|247-428:3.58e-16|DirectHit	CDD273830|29-424:8.43e-14|DirectHit	CDD182103|19-414:0.001|DirectHit
3	1.B.17.1.3-C1DS86:472	CDD224455|48-454:1.23e-44|DirectHit	CDD273829|49-459:7.63e-58|254-428:2.97e-12|DirectHit	CDD396757|61-234:6.16e-10|262-443:3.81e-19|DirectHit	CDD273830|50-428:1.99e-13|DirectHit	CDD182103|6-460:1.7e-22|Rescued1
4	1.B.17.1.4-Q92Q38:456	CDD224455|32-216:2.59e-19|33-434:1.95e-66|235-420:1.40e-08|DirectHit	CDD273829|21-217:1.79e-13|27-434:3.61e-93|DirectHit	CDD396757|35-216:4.91e-22|241-420:1.68e-16|DirectHit	CDD273830|37-420:4.78e-26|DirectHit	CDD182103|37-420:2.11e-11|DirectHit
5	1.B.17.1.5-F8KVK5:420	CDD224455|35-420:7.50e-48|233-420:4.22e-08|DirectHit	CDD273829|19-419:8.48e-62|22-211:9.38e-08|DirectHit	CDD396757|28-208:3.20e-18|233-411:6.26e-14|DirectHit	CDD273830|25-411:6.37e-12|DirectHit	CDD182103|5-415:7.6e-26|Rescued1
6	1.B.17.1.6-M4V5E0:425	CDD224455|20-414:3.26e-38|21-212:1.94e-11|DirectHit	CDD273829|21-402:8.61e-33|DirectHit	CDD396757|29-212:3.19e-14|241-411:3.54e-12|DirectHit	CDD273830|24-410:2.56e-17|DirectHit	CDD182103|5-416:2.4e-13|Rescued1
7	1.B.17.1.7-Q6MN54:462	CDD224455|30-418:3.06e-20|DirectHit	CDD273829|57-245:2.88e-05|DirectHit	CDD396757|54-223:2.47e-05|DirectHit	CDD273830|60-411:6.36e-06|DirectHit	CDD182103|57-418:7.5e-05|Rescued1
8	1.B.17.2.1-P37974:418	CDD224455|17-389:2.40e-23|DirectHit	CDD273829|153-412:7.30e-10|DirectHit	CDD396757|239-389:2.78e-15|DirectHit	CDD273830|153-392:8.87e-06|DirectHit	CDD182103|20-410:9.1e-15|Rescued1
9	1.B.17.2.2-P13509:418	CDD224455|36-417:2.53e-38|202-418:1.14e-05|DirectHit	CDD273829|40-399:1.88e-29|DirectHit	CDD396757|49-218:4.74e-12|247-417:7.38e-14|DirectHit	CDD273830|51-417:6.15e-21|241-418:2.80e-05|DirectHit	CDD182103|10-417:1.2e-12|Rescued1
10	1.B.17.2.3-P11092:474	CDD224455|44-442:2.94e-44|242-450:8.84e-12|DirectHit	CDD273829|63-449:1.29e-35|DirectHit	CDD396757|70-250:9.75e-13|281-449:1.61e-20|DirectHit	CDD273830|43-440:5.78e-19|DirectHit	CDD182103|22-463:1e-21|Rescued1
11	1.B.17.2.4-Q1D6U5:502	CDD224455|62-445:6.15e-23|DirectHit	CDD273829|69-449:1.43e-11|DirectHit	CDD396757|73-242:1.86e-08|271-444:2.50e-10|DirectHit	CDD273830|67-445:1.56e-11|DirectHit	CDD182103|1-446:2.9e-07|Rescued1
12	1.B.17.2.5-C9LSB9:523	CDD224455|35-430:1.96e-51|241-434:1.42e-14|DirectHit	CDD273829|34-430:1.91e-34|242-432:4.67e-05|DirectHit	CDD396757|42-222:1.69e-19|249-430:7.00e-23|DirectHit	CDD273830|36-430:5.92e-16|DirectHit	CDD182103|44-430:4.03e-08|DirectHit
13	1.B.17.2.6-Q1D4Q0:431	CDD224455|13-232:2.26e-12|30-428:9.86e-49|240-431:4.30e-16|DirectHit	CDD273829|30-429:8.28e-39|256-430:9.71e-14|DirectHit	CDD396757|36-222:1.13e-14|253-428:9.14e-27|DirectHit	CDD273830|31-413:2.26e-27|198-430:2.02e-10|DirectHit	CDD182103|35-414:1.47e-08|DirectHit
14	1.B.17.2.7-Q1D5I8:469	CDD224455|34-461:1.30e-32|280-464:1.63e-05|DirectHit	CDD273829|59-461:6.88e-23|DirectHit	CDD396757|68-253:3.87e-13|285-461:5.77e-18|DirectHit	CDD273830|153-454:2.38e-15|DirectHit	CDD182103|10-462:3.2e-14|Rescued1
15	1.B.17.2.8-Q1CW72:488	CDD224455|70-478:1.93e-27|70-279:5.34e-04|DirectHit	CDD273829|71-477:1.00e-17|DirectHit	CDD396757|74-279:2.70e-09|307-478:2.41e-15|DirectHit	CDD273830|197-466:4.98e-17|DirectHit	CDD182103|6-488:2e-10|Rescued1
16	1.B.17.2.9-Q1D4S2:448	CDD224455|3-448:2.90e-37|DirectHit	CDD273829|19-444:6.30e-29|249-445:1.77e-12|DirectHit	CDD396757|32-227:1.19e-08|257-440:1.11e-23|DirectHit	CDD273830|35-440:9.09e-14|250-435:3.08e-06|DirectHit	CDD182103|2-445:5.9e-13|Rescued1
17	1.B.17.2.10-V5V5Z3:483	CDD224455|64-263:4.44e-16|67-473:3.44e-47|284-474:1.61e-11|DirectHit	CDD273829|43-274:1.29e-14|67-466:1.87e-25|284-483:1.32e-11|DirectHit	CDD396757|73-263:4.14e-17|292-470:1.42e-15|DirectHit	CDD273830|68-466:1.26e-23|DirectHit	CDD182103|8-483:3.6e-29|Rescued1
18	1.B.17.2.11-Q6MM47:485	CDD224455|109-477:6.04e-19|DirectHit	CDD273829|112-473:1.07e-08|DirectHit	CDD396757|108-260:9.65e-07|DirectHit	CDD273830|82-469:9.30e-08|DirectHit	CDD182103|1-478:2.9e-11|Rescued1
19	1.B.17.3.1-P24145:467	CDD224455|12-465:1.72e-82|DirectHit	CDD273829|60-458:3.84e-31|DirectHit	CDD396757|65-246:8.60e-19|278-456:2.32e-24|DirectHit	CDD273830|9-458:0.0|DirectHit	CDD182103|13-459:1.94e-47|DirectHit
20	1.B.17.3.2-P24126:530	CDD224455|18-376:5.23e-57|65-265:1.57e-05|DirectHit	CDD273829|78-376:3.03e-17|DirectHit	CDD396757|76-263:3.89e-15|296-379:9.70e-06|DirectHit	CDD273830|15-377:1.88e-75|DirectHit	CDD182103|10-374:4.66e-26|DirectHit
21	1.B.17.3.3-Q45083:512	CDD224455|32-498:5.81e-71|306-504:4.06e-05|DirectHit	CDD273829|91-487:2.66e-16|DirectHit	CDD396757|90-277:1.62e-17|303-487:3.61e-15|DirectHit	CDD273830|32-489:1.45e-85|DirectHit	CDD182103|34-490:7.13e-52|DirectHit
22	1.B.17.3.4-Q9ZHD2:461	CDD224455|15-461:1.85e-96|DirectHit	CDD273829|70-456:4.22e-28|DirectHit	CDD396757|70-248:3.50e-16|275-456:2.40e-20|DirectHit	CDD273830|13-458:1.54e-91|DirectHit	CDD182103|1-461:0.0|DirectHit
23	1.B.17.3.5-P77211:457	CDD224455|12-457:3.47e-97|DirectHit	CDD273829|66-242:1.85e-04|67-455:1.76e-23|DirectHit	CDD396757|68-247:9.41e-15|274-455:5.41e-22|DirectHit	CDD273830|12-457:2.34e-103|DirectHit	CDD182103|1-457:0.0|DirectHit
24	1.B.17.3.6-A6XV56:484	CDD224455|25-480:4.60e-84|73-274:8.54e-06|DirectHit	CDD273829|77-476:4.91e-19|DirectHit	CDD396757|82-267:7.67e-11|300-476:6.35e-17|DirectHit	CDD273830|22-478:0.0|DirectHit	CDD182103|21-479:3.96e-33|DirectHit
25	1.B.17.3.7-P45217:454	CDD224455|14-453:8.78e-94|DirectHit	CDD273829|59-440:9.58e-15|DirectHit	CDD396757|65-243:1.62e-11|272-450:4.72e-19|DirectHit	CDD273830|11-451:1.61e-55|DirectHit	CDD182103|1-451:5.66e-29|DirectHit
26	1.B.17.3.8-B3PY75:478	CDD224455|12-470:1.51e-91|DirectHit	CDD273829|60-440:1.69e-38|280-474:6.35e-17|DirectHit	CDD396757|65-247:1.63e-20|279-456:5.13e-29|DirectHit	CDD273830|9-458:8.45e-141|DirectHit	CDD182103|1-459:1.29e-55|DirectHit
27	1.B.17.3.9-P32714:488	CDD224455|19-481:8.04e-75|DirectHit	CDD273829|186-433:1.55e-08|DirectHit	CDD396757|298-476:6.25e-10|DirectHit	CDD273830|15-478:8.41e-69|DirectHit	CDD182103|4-481:9.45e-35|DirectHit
28	1.B.17.3.10-P33369:478	CDD224455|16-476:2.75e-88|DirectHit	CDD273829|67-423:1.44e-09|DirectHit	CDD396757|74-266:1.13e-11|295-473:5.61e-11|DirectHit	CDD273830|17-475:4.02e-66|DirectHit	CDD182103|13-476:1.63e-21|DirectHit
29	1.B.17.3.11-Q2EHL7:457	CDD224455|14-454:4.08e-95|56-251:2.43e-08|DirectHit	CDD273829|59-441:8.18e-18|DirectHit	CDD396757|64-243:4.62e-15|272-450:9.16e-21|DirectHit	CDD273830|14-451:2.02e-58|DirectHit	CDD182103|1-451:2.86e-35|DirectHit
