# CDD425879:  DirectHits:  10    Rescued Proteins:  2    Prots with Domain in 9.B.191:  12 (100.0% from a total of 12)
# CDD227523:  DirectHits:  8    Rescued Proteins:  4    Prots with Domain in 9.B.191:  12 (100.0% from a total of 12)
1	9.B.191.1.1-Q2GNP2:215	CDD425879|30-170:5.34e-68|DirectHit	CDD227523|3-214:1.12e-75|DirectHit
2	9.B.191.1.2-Q8T927:217	CDD425879|31-176:3.67e-26|DirectHit	CDD227523|6-215:4.8e-13|Rescued1
3	9.B.191.1.3-W4H089:262	CDD425879|70-202:3.63e-27|DirectHit	CDD227523|60-202:4.13e-12|DirectHit
4	9.B.191.1.4-B9PY84:371	CDD425879|59-177:8.07e-19|DirectHit	CDD227523|35-212:3.8e-08|Rescued1
5	9.B.191.1.5-P24390:212	CDD425879|28-169:6.37e-72|DirectHit	CDD227523|1-212:2.21e-61|DirectHit
6	9.B.191.1.6-C5L0W3:287	CDD425879|63-171:4.92e-27|DirectHit	CDD227523|37-214:3.91e-21|DirectHit
7	9.B.191.1.7-M7SWU9:391	CDD425879|31-177:5.10e-55|DirectHit	CDD227523|5-210:6.79e-40|DirectHit
8	9.B.191.1.8-Q5ZKX9:212	CDD425879|28-169:2.43e-70|DirectHit	CDD227523|1-212:1.28e-65|DirectHit
9	9.B.191.1.9-KAF4675608:681	CDD425879|75-224:5.75e-45|DirectHit	CDD227523|57-224:3.59e-23|DirectHit
10	9.B.191.1.10-P48583:213	CDD425879|28-169:1.36e-69|DirectHit	CDD227523|1-204:1.22e-58|DirectHit
11	9.B.191.2.1-A0Y0J1:204	CDD425879|29-164:1.3e-05|Rescued1	CDD227523|7-164:5.2e-08|Rescued1
12	9.B.191.2.2-MBE0344742:208	CDD425879|33-162:0.0001|Rescued1	CDD227523|16-162:5.1e-06|Rescued1
