# CDD427722:  DirectHits:  11    Rescued Proteins:  0    Prots with Domain in 1.A.126:  11 (91.7% from a total of 12)
1	1.A.126.1.1-P39210:176	CDD427722|109-170:1.04e-22|DirectHit
2	1.A.126.1.2-Q06563:197	CDD427722|115-176:1.48e-27|DirectHit
3	1.A.126.1.3-Q9NR77:195	CDD427722|130-191:1.20e-20|DirectHit
4	1.A.126.1.4-Q5TZ51:177	CDD427722|110-171:6.68e-22|DirectHit
5	1.A.126.1.5-P19258:176	CDD427722|109-170:8.03e-24|DirectHit
6	1.A.126.1.6-XP_012463284:264	CDD427722|190-250:7.38e-19|DirectHit
7	1.A.126.1.7-KAF5529385:249	CDD427722|154-215:5.79e-15|DirectHit
8	1.A.126.1.8-XP_002288780:314	CDD427722|172-233:9.96e-18|DirectHit
9	1.A.126.1.9-XP_005847969:293	CDD427722|195-249:8.10e-11|DirectHit
10	1.A.126.1.10-OLP87777:911	CDD427722|227-288:5.17e-08|DirectHit
11	1.A.126.1.11-CAD7625038:387	CDD427722|312-371:1.99e-13|DirectHit
12	1.A.126.1.12-KOO35184:268	CDD427722|Nohit
