# CDD427713:  DirectHits:  13    Rescued Proteins:  2    Prots with Domain in 1.A.37:  15 (100.0% from a total of 15)
1	1.A.37.1.1-P11836:297	CDD427713|51-216:3.56e-50|DirectHit
2	1.A.37.1.5-XP_027868562:247	CDD427713|57-217:2.84e-15|DirectHit
3	1.A.37.2.1-Q96PG2:267	CDD427713|60-193:2.07e-13|DirectHit
4	1.A.37.3.1-Q96JA4:679	CDD427713|44-141:5.50e-18|DirectHit
5	1.A.37.3.2-Q01362:244	CDD427713|60-203:1.92e-26|DirectHit
6	1.A.37.3.3-XP_018964003:261	CDD427713|60-199:1.49e-19|DirectHit
7	1.A.37.4.1-O60320:539	CDD427713|34-199:1.04e-18|DirectHit
8	1.A.37.4.2-XP_031566461:1323	CDD427713|21-179:1.33e-32|DirectHit
9	1.A.37.5.1-E1BKV5:242	CDD427713|63-209:2.43e-26|DirectHit
10	1.A.37.6.1-J9P7D8:185	CDD427713|14-94:1.3e-07|Rescued1
11	1.A.37.7.1-A6NML5:194	CDD427713|7-175:7.1e-05|Rescued1
12	1.A.37.8.1-Q3YBM2:270	CDD427713|66-229:6.08e-44|DirectHit
13	1.A.37.8.2-Q96HP8:235	CDD427713|56-194:1.51e-19|DirectHit
14	1.A.37.8.3-XP_026139054:244	CDD427713|56-208:9.49e-18|DirectHit
15	1.A.37.8.4-C3ZEE2:326	CDD427713|20-176:1.58e-12|DirectHit
