# CDD431471:  DirectHits:  3    Rescued Proteins:  15    Prots with Domain in 1.E.6:  18 (100.0% from a total of 18)
# CDD164801:  DirectHits:  4    Rescued Proteins:  14    Prots with Domain in 1.E.6:  18 (100.0% from a total of 18)
1	1.E.6.1.1-P03802:67	CDD164801|1-67:1.67e-34|DirectHit	CDD431471|4-63:5.98e-27|DirectHit
2	1.E.6.1.2-F1D044:64	CDD164801|2-64:3.53e-18|DirectHit	CDD431471|5-62:1.2e-12|Rescued1
3	1.E.6.1.3-Q859D9:71	CDD164801|3-68:2.03e-20|DirectHit	CDD431471|6-64:5.7e-11|Rescued1
4	1.E.6.2.1-F1ADS4:76	CDD164801|18-71:8.07e-05|DirectHit	CDD431471|18-57:0.001|DirectHit
5	1.E.6.2.2-G2J7F4:125	CDD164801|65-120:2.7e-10|Rescued1	CDD431471|67-118:7.4e-10|Rescued1
6	1.E.6.2.3-D8CZZ3:71	CDD164801|12-60:6.8e-05|Rescued1	CDD431471|10-52:0.00031|Rescued1
7	1.E.6.2.4-Q0E5W2:67	CDD164801|6-67:3.3e-05|Rescued1	CDD431471|9-56:0.00019|Rescued1
8	1.E.6.2.5-YP_009146417:77	CDD164801|12-60:1.3e-06|Rescued1	CDD431471|8-60:4.4e-07|Rescued1
9	1.E.6.2.6-I7EWD2:60	CDD164801|1-57:3e-07|Rescued1	CDD431471|4-57:5.62e-13|DirectHit
10	1.E.6.2.7-KGQ19908:64	CDD164801|5-61:3.3e-05|Rescued1	CDD431471|3-59:3.9e-09|Rescued1
11	1.E.6.2.8-KOQ79687:107	CDD164801|32-85:2.1e-06|Rescued1	CDD431471|33-87:5e-05|Rescued1
12	1.E.6.2.9-YP_009798665:62	CDD164801|1-60:1e-05|Rescued1	CDD431471|8-58:5.2e-05|Rescued1
13	1.E.6.3.1-C8CLH8:115	CDD164801|58-92:0.0002|Rescued1	CDD431471|58-92:0.00022|Rescued1
14	1.E.6.3.2-G0K054:65	CDD164801|15-65:1.1e-06|Rescued1	CDD431471|13-60:2.4e-06|Rescued1
15	1.E.6.3.3-A9C1R0:88	CDD164801|16-70:4.1e-06|Rescued1	CDD431471|16-56:9.2e-06|Rescued1
16	1.E.6.3.4-H1RRJ5:91	CDD164801|11-84:1.7e-09|Rescued1	CDD431471|22-65:1.5e-08|Rescued1
17	1.E.6.3.5-C1D8E7:69	CDD164801|13-54:6.1e-06|Rescued1	CDD431471|11-54:7.2e-06|Rescued1
18	1.E.6.3.6-WLJ89320:61	CDD164801|6-59:5.4e-06|Rescued1	CDD431471|9-59:6.3e-06|Rescued1
