# CDD428198:  DirectHits:  10    Rescued Proteins:  0    Prots with Domain in 9.B.453:  10 (100.0% from a total of 10)
1	9.B.453.1.1-Q92982:152	CDD428198|38-139:3.40e-52|DirectHit
2	9.B.453.1.2-XP_021330821:127	CDD428198|18-119:7.50e-45|DirectHit
3	9.B.453.1.3-XP_050344439:300	CDD428198|180-281:5.73e-55|DirectHit
4	9.B.453.1.4-NP_001097762:138	CDD428198|18-119:4.66e-43|DirectHit
5	9.B.453.1.5-NP_649068:181	CDD428198|75-172:1.94e-38|DirectHit
6	9.B.453.1.6-CAG9800420:197	CDD428198|90-189:4.02e-15|DirectHit
7	9.B.453.1.7-XP_055350550:196	CDD428198|65-174:5.76e-14|DirectHit
8	9.B.453.1.8-CAG2232212:243	CDD428198|98-168:7.06e-13|DirectHit
9	9.B.453.1.9-SVE85553:504	CDD428198|24-73:1.30e-17|DirectHit
10	9.B.453.1.10-XP_002738061:171	CDD428198|70-170:7.03e-17|DirectHit
